id,source_sentence_id,domain,split,sentence,target,from,to,polarity,is_implicit,opinion_words,source_file
1386,82,restaurant,train,"Very romantic fires - I've literally spent hours at Lanterna, drinking wine from their extensive wine and enjoying the ambience.",wine,97,101,positive,0.0,extensive,Restaurants_Train_v2_Implicit_Labeled.xml
1387,2640,restaurant,train,We got a little tipsy from the sake but isn't that what Saturday nights with the girlfriends are all about?,sake,31,35,neutral,0.0,tipsy,Restaurants_Train_v2_Implicit_Labeled.xml
1388,1176,restaurant,train,"I almost wanted to write a bad review, so no one would ever go here and I could have all the dumplings to myself!",dumplings,93,102,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1389,3643,restaurant,train,"Always a nice crowd, but never loud.",crowd,14,19,positive,0.0,nice never loud,Restaurants_Train_v2_Implicit_Labeled.xml
1390,40,restaurant,train,"My turkey burger was not cooked at all, my friends salmon was completely raw.",turkey burger,3,16,negative,0.0,not cooked,Restaurants_Train_v2_Implicit_Labeled.xml
1391,40,restaurant,train,"My turkey burger was not cooked at all, my friends salmon was completely raw.",salmon,51,57,negative,0.0,raw,Restaurants_Train_v2_Implicit_Labeled.xml
1392,3111,restaurant,train,"The service is spotty, sometimes really friendly and sometimes barely there.",service,4,11,conflict,,,Restaurants_Train_v2_Implicit_Labeled.xml
1393,1340,restaurant,train,Decor is minimalist and clean - nothing to distract or commend.,Decor,0,5,neutral,0.0,minimalist clean,Restaurants_Train_v2_Implicit_Labeled.xml
1394,1111,restaurant,train,"His drinks are very inventive, delicious and classy.",drinks,4,10,positive,0.0,inventive delicious classy,Restaurants_Train_v2_Implicit_Labeled.xml
1395,2622,restaurant,train,"Great food, great prices, great service.",food,6,10,positive,0.0,Great,Restaurants_Train_v2_Implicit_Labeled.xml
1396,2622,restaurant,train,"Great food, great prices, great service.",prices,18,24,positive,0.0,great,Restaurants_Train_v2_Implicit_Labeled.xml
1397,2622,restaurant,train,"Great food, great prices, great service.",service,32,39,positive,0.0,great,Restaurants_Train_v2_Implicit_Labeled.xml
1398,3259,restaurant,train,This isn't your corner Chinese food takeout.,Chinese food,23,35,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1399,1279,restaurant,train,Awsome Pizza especially the Margheritta slice.,Pizza,7,12,positive,0.0,Awesome,Restaurants_Train_v2_Implicit_Labeled.xml
1400,1279,restaurant,train,Awsome Pizza especially the Margheritta slice.,Margheritta,28,39,positive,0.0,Awesome,Restaurants_Train_v2_Implicit_Labeled.xml
1401,2495,restaurant,train,"This place, however, has a lot less pretension than Joya and the Thai food is still above-average.",place,5,10,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1402,2495,restaurant,train,"This place, however, has a lot less pretension than Joya and the Thai food is still above-average.",Thai food,65,74,positive,0.0,above average,Restaurants_Train_v2_Implicit_Labeled.xml
1403,3040,restaurant,train,"Try ordering from the regular menu, then you would not regret!",menu,30,34,positive,0.0,regret,Restaurants_Train_v2_Implicit_Labeled.xml
1404,513,restaurant,train,"Told us to sit anywhere, and when we sat he said the table was reserved.",table,53,58,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1405,3011,restaurant,train,"uni from maine vs california, sea vs freshwater eel) to get a good taste comparison.",eel,48,51,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1406,3454,restaurant,train,"We started with lox and mussels (the best ive ever had, ever) and had the cod and trout for dinner.",lox,16,19,positive,0.0,best,Restaurants_Train_v2_Implicit_Labeled.xml
1407,3454,restaurant,train,"We started with lox and mussels (the best ive ever had, ever) and had the cod and trout for dinner.",mussels,24,31,positive,0.0,best,Restaurants_Train_v2_Implicit_Labeled.xml
1408,3454,restaurant,train,"We started with lox and mussels (the best ive ever had, ever) and had the cod and trout for dinner.",cod,74,77,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1409,3454,restaurant,train,"We started with lox and mussels (the best ive ever had, ever) and had the cod and trout for dinner.",trout,82,87,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1410,3454,restaurant,train,"We started with lox and mussels (the best ive ever had, ever) and had the cod and trout for dinner.",dinner,92,98,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1411,3248,restaurant,train,"The crispy chicken wasn't for us, though.",crispy chicken,4,18,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1412,3291,restaurant,train,Food is great.,Food,0,4,positive,0.0,great,Restaurants_Train_v2_Implicit_Labeled.xml
1413,2693,restaurant,train,I recommend the meatballs and caprese salad and the beans on toast were a wonderful start to the meal!,meatballs,16,25,positive,0.0,recommend,Restaurants_Train_v2_Implicit_Labeled.xml
1414,2693,restaurant,train,I recommend the meatballs and caprese salad and the beans on toast were a wonderful start to the meal!,caprese salad,30,43,positive,0.0,recommend,Restaurants_Train_v2_Implicit_Labeled.xml
1415,2693,restaurant,train,I recommend the meatballs and caprese salad and the beans on toast were a wonderful start to the meal!,beans on toast,52,66,positive,0.0,wonderful,Restaurants_Train_v2_Implicit_Labeled.xml
1416,2693,restaurant,train,I recommend the meatballs and caprese salad and the beans on toast were a wonderful start to the meal!,meal,97,101,neutral,0.0,wonderful,Restaurants_Train_v2_Implicit_Labeled.xml
1417,3127,restaurant,train,This place is incredibly tiny.,place,5,10,negative,0.0,tiny,Restaurants_Train_v2_Implicit_Labeled.xml
1418,1904,restaurant,train,"I didn't complain, I liked the atmosphere so much.",atmosphere,31,41,positive,0.0,liked,Restaurants_Train_v2_Implicit_Labeled.xml
1419,772,restaurant,train,In reality (to maximize potential diners) they were still taking phone reservations and reallocating tables of those waiting in the lobby.,diners,34,40,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1420,772,restaurant,train,In reality (to maximize potential diners) they were still taking phone reservations and reallocating tables of those waiting in the lobby.,reservations,71,83,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1421,772,restaurant,train,In reality (to maximize potential diners) they were still taking phone reservations and reallocating tables of those waiting in the lobby.,tables,101,107,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1422,772,restaurant,train,In reality (to maximize potential diners) they were still taking phone reservations and reallocating tables of those waiting in the lobby.,lobby,132,137,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1423,772,restaurant,train,In reality (to maximize potential diners) they were still taking phone reservations and reallocating tables of those waiting in the lobby.,waiting,117,124,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1424,3676,restaurant,train,"The wine is always good, the tapas are always yummy, especially with the warm pita bread.",wine,4,8,positive,0.0,good,Restaurants_Train_v2_Implicit_Labeled.xml
1425,3676,restaurant,train,"The wine is always good, the tapas are always yummy, especially with the warm pita bread.",tapas,29,34,positive,0.0,yummy,Restaurants_Train_v2_Implicit_Labeled.xml
1426,3676,restaurant,train,"The wine is always good, the tapas are always yummy, especially with the warm pita bread.",pita bread,78,88,positive,0.0,warm,Restaurants_Train_v2_Implicit_Labeled.xml
1427,3667,restaurant,train,"But when you are seated the waitresses are great, they explain everything on the menu, and the price of the food is really cheap for the service you get.",waitresses,28,38,positive,0.0,great,Restaurants_Train_v2_Implicit_Labeled.xml
1428,3667,restaurant,train,"But when you are seated the waitresses are great, they explain everything on the menu, and the price of the food is really cheap for the service you get.",price,95,100,positive,0.0,cheap,Restaurants_Train_v2_Implicit_Labeled.xml
1429,3667,restaurant,train,"But when you are seated the waitresses are great, they explain everything on the menu, and the price of the food is really cheap for the service you get.",service,137,144,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1430,3667,restaurant,train,"But when you are seated the waitresses are great, they explain everything on the menu, and the price of the food is really cheap for the service you get.",menu,81,85,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1431,3667,restaurant,train,"But when you are seated the waitresses are great, they explain everything on the menu, and the price of the food is really cheap for the service you get.",food,108,112,neutral,0.0,cheap,Restaurants_Train_v2_Implicit_Labeled.xml
1432,1006,restaurant,train,I've been to several places for Dim Sum and this has got to be the WORST.,Dim Sum,32,39,negative,0.0,WORST,Restaurants_Train_v2_Implicit_Labeled.xml
1433,3460,restaurant,train,"The freshest, best variety, and the fastest delivery.",variety,19,26,positive,0.0,best,Restaurants_Train_v2_Implicit_Labeled.xml
1434,3460,restaurant,train,"The freshest, best variety, and the fastest delivery.",delivery,44,52,positive,0.0,fastest,Restaurants_Train_v2_Implicit_Labeled.xml
1435,1621,restaurant,train,Go to Volare for 1st class service and terrific food.,service,27,34,positive,0.0,1st class,Restaurants_Train_v2_Implicit_Labeled.xml
1436,1621,restaurant,train,Go to Volare for 1st class service and terrific food.,food,48,52,positive,0.0,terrific,Restaurants_Train_v2_Implicit_Labeled.xml
1437,2204,restaurant,train,"It's super-trendy and there's always someone to take that empty seat, so it seems that customer service has been deemed not of the essence.",service,96,103,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1438,2204,restaurant,train,"It's super-trendy and there's always someone to take that empty seat, so it seems that customer service has been deemed not of the essence.",seat,64,68,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1439,2003,restaurant,train,Dinner took almost 4 hours without any lag time.,Dinner,0,6,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1440,1041,restaurant,train,The people in the restaurant were pretty obnoxious and loud.,people,4,10,negative,0.0,obnoxious loud,Restaurants_Train_v2_Implicit_Labeled.xml
1441,1089,restaurant,train,"The sandwiches are dry, tasteless and way overpriced.",sandwiches,4,14,negative,0.0,dry tasteless overpriced,Restaurants_Train_v2_Implicit_Labeled.xml
1442,3710,restaurant,train,Price no more than a Jersey deli but way better.,Price,0,5,positive,0.0,better,Restaurants_Train_v2_Implicit_Labeled.xml
1443,663,restaurant,train,The fried rice is really good too.,fried rice,4,14,positive,0.0,good,Restaurants_Train_v2_Implicit_Labeled.xml
1444,276,restaurant,train,We were well attended to by the enthusiastic staff especially the manager Tony Gaskin who made excellent suggestions for our menu selections.,staff,45,50,positive,0.0,enthusiastic,Restaurants_Train_v2_Implicit_Labeled.xml
1445,276,restaurant,train,We were well attended to by the enthusiastic staff especially the manager Tony Gaskin who made excellent suggestions for our menu selections.,manager,66,73,positive,0.0,excellent,Restaurants_Train_v2_Implicit_Labeled.xml
1446,276,restaurant,train,We were well attended to by the enthusiastic staff especially the manager Tony Gaskin who made excellent suggestions for our menu selections.,menu selections,125,140,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1447,1532,restaurant,train,Made my dining experience uncomfortable.,dining experience,8,25,negative,0.0,uncomfortable,Restaurants_Train_v2_Implicit_Labeled.xml
1448,1509,restaurant,train,"still stay away, the table next to us walked out after my table and aanother were serves eventhough they were there much longer...",serves,82,88,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1449,2220,restaurant,train,I was with a party of 7 (close but not next the the front doors) and we were eating with our coats on.,front doors,52,63,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1450,518,restaurant,train,"A very inviting restaurant, with friendly service.",service,42,49,positive,0.0,friendly,Restaurants_Train_v2_Implicit_Labeled.xml
1451,2595,restaurant,train,"THe back garden sitting area is very pleasant, where you can see their personal herb garden.",back garden sitting area,4,28,positive,0.0,pleasant,Restaurants_Train_v2_Implicit_Labeled.xml
1452,2595,restaurant,train,"THe back garden sitting area is very pleasant, where you can see their personal herb garden.",personal herb garden,71,91,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1453,2967,restaurant,train,"Good French restaurant in an area devoid of decent restaurants unless you're into eating 4 pound pastrami sandwiches at Katz' Deli, or Mexican food which is supplied by capable restaurants.",pastrami sandwiches,97,116,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1454,2967,restaurant,train,"Good French restaurant in an area devoid of decent restaurants unless you're into eating 4 pound pastrami sandwiches at Katz' Deli, or Mexican food which is supplied by capable restaurants.",Mexican food,135,147,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1455,2187,restaurant,train,The drinks are always welll made and wine selection is fairly priced.,drinks,4,10,positive,0.0,well made,Restaurants_Train_v2_Implicit_Labeled.xml
1456,2187,restaurant,train,The drinks are always welll made and wine selection is fairly priced.,wine selection,37,51,neutral,0.0,fairly priced,Restaurants_Train_v2_Implicit_Labeled.xml
1457,2187,restaurant,train,The drinks are always welll made and wine selection is fairly priced.,priced,62,68,positive,0.0,fairly,Restaurants_Train_v2_Implicit_Labeled.xml
1458,3639,restaurant,train,We also had shared a house salad that was fresh.,house salad,21,32,positive,0.0,fresh,Restaurants_Train_v2_Implicit_Labeled.xml
1459,2852,restaurant,train,The ceiling is amazing!,ceiling,4,11,positive,0.0,amazing,Restaurants_Train_v2_Implicit_Labeled.xml
1460,297,restaurant,train,And at the conclusion of this culinary nightmare the check was given to our table by knocking over a glass of water.,check,53,58,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1461,297,restaurant,train,And at the conclusion of this culinary nightmare the check was given to our table by knocking over a glass of water.,table,76,81,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1462,297,restaurant,train,And at the conclusion of this culinary nightmare the check was given to our table by knocking over a glass of water.,glass of water,101,115,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1463,2964,restaurant,train,Not a small feat for good french food in the area.,french food,26,37,positive,0.0,good,Restaurants_Train_v2_Implicit_Labeled.xml
1464,2502,restaurant,train,"The space is a bit too small for live music, so on  jazz nights, it can be loud and cramped.",live music,33,43,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1465,2502,restaurant,train,"The space is a bit too small for live music, so on  jazz nights, it can be loud and cramped.",space,4,9,negative,0.0,small,Restaurants_Train_v2_Implicit_Labeled.xml
1466,2502,restaurant,train,"The space is a bit too small for live music, so on  jazz nights, it can be loud and cramped.",jazz nights,52,63,neutral,0.0,loud cramped,Restaurants_Train_v2_Implicit_Labeled.xml
1467,28,restaurant,train,Food was average but tasty.,Food,0,4,positive,0.0,average tasty,Restaurants_Train_v2_Implicit_Labeled.xml
1468,131,restaurant,train,Big Wong gets big Ups for a fine establishment.,establishment,33,46,positive,0.0,fine,Restaurants_Train_v2_Implicit_Labeled.xml
1469,1874,restaurant,train,"The entree was bland and small, dessert was not inspired.",entree,4,10,negative,0.0,bland small,Restaurants_Train_v2_Implicit_Labeled.xml
1470,1874,restaurant,train,"The entree was bland and small, dessert was not inspired.",dessert,32,39,negative,0.0,not inspired,Restaurants_Train_v2_Implicit_Labeled.xml
1471,1580,restaurant,train,The staff was the friendliest that have seen in New York.,staff,4,9,positive,0.0,friendliest,Restaurants_Train_v2_Implicit_Labeled.xml
1472,2924,restaurant,train,"With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.",food,104,108,neutral,0.0,decent not great,Restaurants_Train_v2_Implicit_Labeled.xml
1473,2924,restaurant,train,"With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.",lemon salad,26,37,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1474,2924,restaurant,train,"With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.",pepper,55,61,negative,0.0,much,Restaurants_Train_v2_Implicit_Labeled.xml
1475,2414,restaurant,train,"The Pad thai, lad nar and various other dishes all look good on paper but, I've had better thai food in less asthetically pleasing places.",Pad thai,4,12,conflict,,,Restaurants_Train_v2_Implicit_Labeled.xml
1476,2414,restaurant,train,"The Pad thai, lad nar and various other dishes all look good on paper but, I've had better thai food in less asthetically pleasing places.",lad nar,14,21,conflict,,,Restaurants_Train_v2_Implicit_Labeled.xml
1477,2414,restaurant,train,"The Pad thai, lad nar and various other dishes all look good on paper but, I've had better thai food in less asthetically pleasing places.",dishes,40,46,conflict,,,Restaurants_Train_v2_Implicit_Labeled.xml
1478,2414,restaurant,train,"The Pad thai, lad nar and various other dishes all look good on paper but, I've had better thai food in less asthetically pleasing places.",places,131,137,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1479,2414,restaurant,train,"The Pad thai, lad nar and various other dishes all look good on paper but, I've had better thai food in less asthetically pleasing places.",thai food,91,100,neutral,0.0,better,Restaurants_Train_v2_Implicit_Labeled.xml
1480,2218,restaurant,train,Delicious food at a great price but do not go here on a cold day and sit by the front door.,food,10,14,positive,0.0,Delicious,Restaurants_Train_v2_Implicit_Labeled.xml
1481,2218,restaurant,train,Delicious food at a great price but do not go here on a cold day and sit by the front door.,price,26,31,positive,0.0,great,Restaurants_Train_v2_Implicit_Labeled.xml
1482,2218,restaurant,train,Delicious food at a great price but do not go here on a cold day and sit by the front door.,front door,80,90,neutral,0.0,cold,Restaurants_Train_v2_Implicit_Labeled.xml
1483,1436,restaurant,train,"my picks: Guizhou chicken, fish with hot bean source, fish fillet in spicy source (special menu).",Guizhou chicken,10,25,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1484,1436,restaurant,train,"my picks: Guizhou chicken, fish with hot bean source, fish fillet in spicy source (special menu).",fish with hot bean source,27,52,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1485,1436,restaurant,train,"my picks: Guizhou chicken, fish with hot bean source, fish fillet in spicy source (special menu).",fish fillet in spicy source,54,81,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1486,1436,restaurant,train,"my picks: Guizhou chicken, fish with hot bean source, fish fillet in spicy source (special menu).",special menu,83,95,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1487,2279,restaurant,train,"Overall, I'm still impressed that the place even exists and the prices are quite decent but then again, its Chinatown.",prices,64,70,positive,0.0,decent,Restaurants_Train_v2_Implicit_Labeled.xml
1488,2975,restaurant,train,"Admittedly some nights inside the restaurant were rather warm, but the open kitchen is part of the charm.",open kitchen,71,83,positive,0.0,charm,Restaurants_Train_v2_Implicit_Labeled.xml
1489,3496,restaurant,train,Pizza was a little soggy.,Pizza,0,5,negative,0.0,soggy,Restaurants_Train_v2_Implicit_Labeled.xml
1490,3084,restaurant,train,"The food inludes famous scrumptious bombay style chaat such as bhelpuri, sevpuri and samosa chaats, as well as other great indian appetizers.",food,4,8,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1491,3084,restaurant,train,"The food inludes famous scrumptious bombay style chaat such as bhelpuri, sevpuri and samosa chaats, as well as other great indian appetizers.",bhelpuri,63,71,positive,0.0,scrumptious,Restaurants_Train_v2_Implicit_Labeled.xml
1492,3084,restaurant,train,"The food inludes famous scrumptious bombay style chaat such as bhelpuri, sevpuri and samosa chaats, as well as other great indian appetizers.",sevpuri,73,80,positive,0.0,scrumptious,Restaurants_Train_v2_Implicit_Labeled.xml
1493,3084,restaurant,train,"The food inludes famous scrumptious bombay style chaat such as bhelpuri, sevpuri and samosa chaats, as well as other great indian appetizers.",samosa chaats,85,98,positive,0.0,scrumptious,Restaurants_Train_v2_Implicit_Labeled.xml
1494,3084,restaurant,train,"The food inludes famous scrumptious bombay style chaat such as bhelpuri, sevpuri and samosa chaats, as well as other great indian appetizers.",indian appetizers,123,140,positive,0.0,scrumptious great,Restaurants_Train_v2_Implicit_Labeled.xml
1495,3084,restaurant,train,"The food inludes famous scrumptious bombay style chaat such as bhelpuri, sevpuri and samosa chaats, as well as other great indian appetizers.",bombay style chaat,36,54,positive,0.0,famous scrumptious,Restaurants_Train_v2_Implicit_Labeled.xml
1496,3033,restaurant,train,The Singapore Mai Fun had NO curry flavor whatsoever.,Singapore Mai Fun,4,21,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1497,3033,restaurant,train,The Singapore Mai Fun had NO curry flavor whatsoever.,curry flavor,29,41,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1498,3321,restaurant,train,The only problem is that the manager is a complete incompetent.,manager,29,36,negative,0.0,incompetent,Restaurants_Train_v2_Implicit_Labeled.xml
1499,699,restaurant,train,The wine list is interesting and has many good values.,wine list,4,13,positive,0.0,interesting good values,Restaurants_Train_v2_Implicit_Labeled.xml
1500,1370,restaurant,train,I'm still mad that i had to pay for lousy food.,food,42,46,negative,0.0,lousy,Restaurants_Train_v2_Implicit_Labeled.xml
1501,3340,restaurant,train,This restaurant used to be our regular Thursday night dinner location.,dinner location,54,69,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1502,3334,restaurant,train,Definite go if you're used to good Indian restaurant food from abroad.,Indian restaurant food,35,57,positive,0.0,good,Restaurants_Train_v2_Implicit_Labeled.xml
1503,2463,restaurant,train,"THR AT MOSHPHERE IS COMPACT, MODERN, YET COZY.",AT MOSHPHERE,4,16,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1504,2297,restaurant,train,"By far, the best pizza in Manhattan.",pizza,17,22,positive,0.0,best,Restaurants_Train_v2_Implicit_Labeled.xml
1505,1353,restaurant,train,"Decent Thai food in cute - though a bit dank - little Nolita hangout, BUT service terrible.",Thai food,7,16,positive,0.0,Decent,Restaurants_Train_v2_Implicit_Labeled.xml
1506,1353,restaurant,train,"Decent Thai food in cute - though a bit dank - little Nolita hangout, BUT service terrible.",service,74,81,negative,0.0,terrible,Restaurants_Train_v2_Implicit_Labeled.xml
1507,2668,restaurant,train,The waiter actually poured water on my hand and walked away.,waiter,4,10,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1508,2668,restaurant,train,The waiter actually poured water on my hand and walked away.,water,27,32,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1509,2538,restaurant,train,"The food is mostly made from scratch, fresh and well prepared.",food,4,8,positive,0.0,fresh well prepared,Restaurants_Train_v2_Implicit_Labeled.xml
1510,3060,restaurant,train,"Worse of all, $60 was erroneously added to our $80 bill.",bill,51,55,negative,0.0,erroneously,Restaurants_Train_v2_Implicit_Labeled.xml
1511,2582,restaurant,train,"NO more reservations, expensive tips and annoying stuff.",reservations,8,20,positive,0.0,NO more,Restaurants_Train_v2_Implicit_Labeled.xml
1512,2582,restaurant,train,"NO more reservations, expensive tips and annoying stuff.",tips,32,36,positive,0.0,expensive,Restaurants_Train_v2_Implicit_Labeled.xml
1513,2582,restaurant,train,"NO more reservations, expensive tips and annoying stuff.",stuff,50,55,positive,0.0,annoying,Restaurants_Train_v2_Implicit_Labeled.xml
1514,2071,restaurant,train,Try the sea bass.,sea bass,8,16,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1515,1645,restaurant,train,$20 gets you unlimited sushi of a very high quality- I even took a friend here from Japan who said it was one of the best sushi places in the US that he has been to.,sushi,23,28,positive,0.0,unlimited,Restaurants_Train_v2_Implicit_Labeled.xml
1516,1645,restaurant,train,$20 gets you unlimited sushi of a very high quality- I even took a friend here from Japan who said it was one of the best sushi places in the US that he has been to.,sushi places,122,134,positive,0.0,best,Restaurants_Train_v2_Implicit_Labeled.xml
1517,1645,restaurant,train,$20 gets you unlimited sushi of a very high quality- I even took a friend here from Japan who said it was one of the best sushi places in the US that he has been to.,quality,44,51,positive,0.0,high,Restaurants_Train_v2_Implicit_Labeled.xml
1518,765,restaurant,train,Sushi wasn't anything spectacular for the price.,Sushi,0,5,neutral,0.0,spectacular,Restaurants_Train_v2_Implicit_Labeled.xml
1519,765,restaurant,train,Sushi wasn't anything spectacular for the price.,price,42,47,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1520,2133,restaurant,train,"During our meal, the management came over and checked on us and even bought us a round of drinks.",management,21,31,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1521,2133,restaurant,train,"During our meal, the management came over and checked on us and even bought us a round of drinks.",meal,11,15,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1522,2133,restaurant,train,"During our meal, the management came over and checked on us and even bought us a round of drinks.",round of drinks,81,96,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1523,1054,restaurant,train,"But they don't have a toaster, which is strange.",toaster,22,29,negative,0.0,strange,Restaurants_Train_v2_Implicit_Labeled.xml
1524,1040,restaurant,train,"So, for good food i'd recommend it, but not for a fun night out.",food,13,17,positive,0.0,good recommend,Restaurants_Train_v2_Implicit_Labeled.xml
1525,2278,restaurant,train,The menu choices are similar but the taste lacked more flavor than it looked.,taste,37,42,negative,0.0,lacked,Restaurants_Train_v2_Implicit_Labeled.xml
1526,2278,restaurant,train,The menu choices are similar but the taste lacked more flavor than it looked.,menu choices,4,16,neutral,0.0,similar,Restaurants_Train_v2_Implicit_Labeled.xml
1527,2278,restaurant,train,The menu choices are similar but the taste lacked more flavor than it looked.,flavor,55,61,negative,0.0,lacked,Restaurants_Train_v2_Implicit_Labeled.xml
1528,1324,restaurant,train,A must for all the Dosa lovers.,Dosa,19,23,positive,0.0,must,Restaurants_Train_v2_Implicit_Labeled.xml
1529,1477,restaurant,train,"The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.",portions,4,12,positive,0.0,HUGE,Restaurants_Train_v2_Implicit_Labeled.xml
1530,1477,restaurant,train,"The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.",appetizer,91,100,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1531,1477,restaurant,train,"The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.",entree,105,111,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1532,3059,restaurant,train,The appetizers are just OK and the main courses were decidedly subpar.,appetizers,4,14,neutral,0.0,OK,Restaurants_Train_v2_Implicit_Labeled.xml
1533,3059,restaurant,train,The appetizers are just OK and the main courses were decidedly subpar.,main courses,35,47,negative,0.0,subpar,Restaurants_Train_v2_Implicit_Labeled.xml
1534,2365,restaurant,train,Someone else recommended the dessert - we also left that.,dessert,29,36,negative,0.0,recommended,Restaurants_Train_v2_Implicit_Labeled.xml
1535,264,restaurant,train,The exotic food is beautifully presented and is a delight in delicious combinations.,exotic food,4,15,positive,0.0,beautifully presented delight,Restaurants_Train_v2_Implicit_Labeled.xml
1536,3525,restaurant,train,The staff is very attentive and we can almost always get a table.,staff,4,9,positive,0.0,attentive,Restaurants_Train_v2_Implicit_Labeled.xml
1537,3525,restaurant,train,The staff is very attentive and we can almost always get a table.,table,59,64,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1538,731,restaurant,train,"Try the mediterranean salad, it is a true experience for your taste buds!!",mediterranean salad,8,27,positive,0.0,Try,Restaurants_Train_v2_Implicit_Labeled.xml
1539,1564,restaurant,train,People are always friendly.,People,0,6,positive,0.0,friendly,Restaurants_Train_v2_Implicit_Labeled.xml
1540,1069,restaurant,train,The cream cheeses are out of this world and I love that coffee!!,cream cheeses,4,17,positive,0.0,out of this world,Restaurants_Train_v2_Implicit_Labeled.xml
1541,1069,restaurant,train,The cream cheeses are out of this world and I love that coffee!!,coffee,56,62,positive,0.0,love,Restaurants_Train_v2_Implicit_Labeled.xml
1542,3118,restaurant,train,"From the entrees to the sides to the drinks, everything was creatively prepared yet still simple.",entrees,9,16,positive,0.0,creatively prepared simple,Restaurants_Train_v2_Implicit_Labeled.xml
1543,3118,restaurant,train,"From the entrees to the sides to the drinks, everything was creatively prepared yet still simple.",sides,24,29,positive,0.0,creatively prepared simple,Restaurants_Train_v2_Implicit_Labeled.xml
1544,3118,restaurant,train,"From the entrees to the sides to the drinks, everything was creatively prepared yet still simple.",drinks,37,43,positive,0.0,creatively prepared simple,Restaurants_Train_v2_Implicit_Labeled.xml
1545,744,restaurant,train,Service was prompt and courteous.,Service,0,7,positive,0.0,prompt courteous,Restaurants_Train_v2_Implicit_Labeled.xml
1546,1382,restaurant,train,It was not above ordinary and the beef version had cheap (undercooked) beef.,beef version,34,46,negative,0.0,cheap undercooked,Restaurants_Train_v2_Implicit_Labeled.xml
