id,source_sentence_id,domain,split,sentence,target,from,to,polarity,is_implicit,opinion_words,source_file
398,1785,restaurant,train,"It costs $2 extra to turn a regular roll into an inside-out roll, but the roll more than triples in size, and that's not just from the rice.",roll,74,78,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
399,1785,restaurant,train,"It costs $2 extra to turn a regular roll into an inside-out roll, but the roll more than triples in size, and that's not just from the rice.",rice,135,139,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
401,3650,restaurant,train,"When he finally did, he was unable to make a gin and tonic -- couldn't find tonic.",tonic,76,81,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
408,128,restaurant,train,"If you want some roast duck, pork or chicken on rice with ginger, try them out!",roast duck,17,27,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
409,128,restaurant,train,"If you want some roast duck, pork or chicken on rice with ginger, try them out!",pork,29,33,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
410,128,restaurant,train,"If you want some roast duck, pork or chicken on rice with ginger, try them out!",chicken on rice with ginger,37,64,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
411,1008,restaurant,train,"You order from a menu, so you leave feeling like you missed the full experience.",menu,17,21,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
413,1950,restaurant,train,I went to Del Frisco's Friday night with my boyfriend for an 8:00 reservation.,reservation,66,77,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
414,1133,restaurant,train,yourself a favor and have dinner here and see if you dont agree with me.,dinner,26,32,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
415,2801,restaurant,train,Very popular style Izakaya (Sake and small portion of sake-friendly dishes ).,Sake,28,32,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
436,1269,restaurant,train,Instead of wasting your time here: SUPPORT RESTAURANTS THAT CARE ABOUT FOOD.,FOOD,71,75,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
439,38,restaurant,train,"The man that was hosting promised to save a table for our party of 7, then sat a party of 2 at the very table he was saving (mean while there were boths open all around).",man,4,7,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
440,38,restaurant,train,"The man that was hosting promised to save a table for our party of 7, then sat a party of 2 at the very table he was saving (mean while there were boths open all around).",table,44,49,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
441,38,restaurant,train,"The man that was hosting promised to save a table for our party of 7, then sat a party of 2 at the very table he was saving (mean while there were boths open all around).",table,104,109,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
442,1957,restaurant,train,Try the cheesecake!,cheesecake,8,18,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
444,1542,restaurant,train,As we were sitting eating the subpar food the manager proceeded to berate a couple of his employees for putting out the wrong containers for condiments and explained to them how expensive these containers were.,employees,90,99,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
445,1542,restaurant,train,As we were sitting eating the subpar food the manager proceeded to berate a couple of his employees for putting out the wrong containers for condiments and explained to them how expensive these containers were.,containers for condiments,126,151,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
447,1542,restaurant,train,As we were sitting eating the subpar food the manager proceeded to berate a couple of his employees for putting out the wrong containers for condiments and explained to them how expensive these containers were.,manager,46,53,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
464,791,restaurant,train,The waiters were not attentive except that the bill turned up on the table before we were finished.,bill,47,51,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
468,1272,restaurant,train,Don't eat here unless you're starving for thai food and you work next door.,thai food,42,51,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
474,2445,restaurant,train,The bill is approximately $25 for 2 at lunch without drinks.,bill,4,8,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
475,2445,restaurant,train,The bill is approximately $25 for 2 at lunch without drinks.,lunch,39,44,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
476,2445,restaurant,train,The bill is approximately $25 for 2 at lunch without drinks.,drinks,53,59,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
498,2222,restaurant,train,Went there and had a combination of different seafood dishes and appetizers.,seafood dishes,46,60,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
499,2222,restaurant,train,Went there and had a combination of different seafood dishes and appetizers.,appetizers,65,75,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
503,368,restaurant,train,The table next to us asked if he crushed the grapes himself when their long overdue bottle of wine finally arrived.,grapes,45,51,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
505,366,restaurant,train,"We could not catch our waiter's eye, and he ignored us.",waiter,23,29,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
507,2097,restaurant,train,Usually 3 vs. 4 items per dish.,dish,26,30,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
514,9,restaurant,train,"The waitress, seems to be more concerned of looking good than actually waitressing.",waitress,4,12,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
526,3441,restaurant,train,The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.,price,94,99,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
552,2835,restaurant,train,This place would be so much better served by being run by a group that actually understands customer service.,served,35,41,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
558,1125,restaurant,train,"The music does get a little loud at times, but it just made me want to lean closer to my beautiful wife, and as I did, I got a whiff of corriander.",corriander,136,146,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
561,954,restaurant,train,After passing by this restaurant for sometime I finally decided to go in and have dinner.,dinner,82,88,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
562,2452,restaurant,train,"The seating was if they were trying to get the maximum amount of people into the restaurant, so be nice to your neighbor when you dine here.",seating,4,11,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
563,1250,restaurant,train,I ordered the chu chu curry and my friend ordered the pad thai chicken.,chu chu curry,14,27,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
564,1250,restaurant,train,I ordered the chu chu curry and my friend ordered the pad thai chicken.,pad thai chicken,54,70,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
566,3234,restaurant,train,We go on Mondays for the prix fixe and our experience with the food has been comparable to Blue Ribbon.,prix fixe,25,34,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
573,1689,restaurant,train,"I wouldn't even have complained at all if the food at least tasted good but the quality of food was crappy, too.",food,46,50,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
576,771,restaurant,train,For the next hour and a half we stood in the crowded lobby area of this touristy restaurant listening to all types of explanations of why we were not being seated.,seated,156,162,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
601,102,restaurant,train,"Emilio, the owner, is often sitting in the front table greeting guests as they come and go.",owner,12,17,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
602,2397,restaurant,train,I have been to spice three times- twice during lunch and once at dinner.,lunch,47,52,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
603,2397,restaurant,train,I have been to spice three times- twice during lunch and once at dinner.,dinner,65,71,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
613,2905,restaurant,train,i don't usually order wine with indian so i can't comment on their wine list or their wines.,wine,22,26,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
614,2905,restaurant,train,i don't usually order wine with indian so i can't comment on their wine list or their wines.,indian,32,38,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
615,2905,restaurant,train,i don't usually order wine with indian so i can't comment on their wine list or their wines.,wine list,67,76,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
616,2905,restaurant,train,i don't usually order wine with indian so i can't comment on their wine list or their wines.,wines,86,91,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
618,491,restaurant,train,Pastrami or corned beef are juicy and piled high (ask for extra rye bread).,rye bread,64,73,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
621,2001,restaurant,train,"($200 for 2 glasses of champagne, not too expensive bottle of wine and 2 after dinner drinks).",after dinner drinks,73,92,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
622,1362,restaurant,train,"Really though, where's the seasoning?",seasoning,27,36,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
634,1616,restaurant,train,"We didn't even see a menu, as our waiter described both the specials and the main dishes.",menu,21,25,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
635,1616,restaurant,train,"We didn't even see a menu, as our waiter described both the specials and the main dishes.",main dishes,77,88,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
636,1616,restaurant,train,"We didn't even see a menu, as our waiter described both the specials and the main dishes.",waiter,34,40,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
637,1616,restaurant,train,"We didn't even see a menu, as our waiter described both the specials and the main dishes.",specials,60,68,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
670,1331,restaurant,train,Why make a reservation if you aren't going to keep it?,reservation,11,22,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
689,2592,restaurant,train,"We went here for lunch a couple of weeks ago on a Saturday, and I was thoroughly impressed with the food.",lunch,17,22,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
694,3575,restaurant,train,"As we were leaving, the couple standing by the door said to another waiter, we're not in a hurry.",waiter,68,74,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
699,3381,restaurant,train,"In fact, two people could really share one plate.",plate,43,48,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
712,932,restaurant,train,It took them 25 minutes to bring our appetizer.,appetizer,37,46,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
714,272,restaurant,train,Pair you food with the excellent beers on tap or their well priced wine list.,food,9,13,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
740,2105,restaurant,train,"A few tips: skip the turnip cake, roast pork buns and egg custards.",turnip cake,21,32,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
741,2105,restaurant,train,"A few tips: skip the turnip cake, roast pork buns and egg custards.",roast pork buns,34,49,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
742,2105,restaurant,train,"A few tips: skip the turnip cake, roast pork buns and egg custards.",egg custards,54,66,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
751,2171,restaurant,train,The food options rule.,food options,4,16,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
752,3462,restaurant,train,A great choice at any cost and a great deal.,cost,22,26,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
753,1865,restaurant,train,"We ate here in March, 2006 and ordered the pre-theatre 3-course dinner with wine flight.",pre-theatre 3-course dinner,43,70,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
754,1865,restaurant,train,"We ate here in March, 2006 and ordered the pre-theatre 3-course dinner with wine flight.",wine flight,76,87,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
766,2932,restaurant,train,"First, the waiter who served us neglected to fill us in on the specials, which I would have chosen had I known about them.",specials,63,71,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
767,2932,restaurant,train,"First, the waiter who served us neglected to fill us in on the specials, which I would have chosen had I known about them.",served,22,28,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
769,451,restaurant,train,"Also, top the meal with a delicious and perfect slice of tiramisu.",meal,14,18,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
774,2883,restaurant,train,Stick to the gulab jamun.,gulab jamun,13,24,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
779,563,restaurant,train,I was back-to-back with the diner at the table behind me and wait staff had to hoist trays over our heads as they squeezed past us again and again.,diner,28,33,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
780,563,restaurant,train,I was back-to-back with the diner at the table behind me and wait staff had to hoist trays over our heads as they squeezed past us again and again.,wait staff,61,71,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
781,563,restaurant,train,I was back-to-back with the diner at the table behind me and wait staff had to hoist trays over our heads as they squeezed past us again and again.,table,41,46,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
784,3041,restaurant,train,"We've only eaten in the restaurant once, but we have ordered many times for dinner.",dinner,76,82,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
785,1013,restaurant,train,By far this is the only chinese desserts place I know in NY or anywhere close in the Northeastern America that serves desserts with frog jelly in a couple of varieties and pig feet ginger simmered in black vinegar.,pig feet ginger simmered in black vinegar,172,213,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
786,1013,restaurant,train,By far this is the only chinese desserts place I know in NY or anywhere close in the Northeastern America that serves desserts with frog jelly in a couple of varieties and pig feet ginger simmered in black vinegar.,desserts with frog jelly,118,142,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
804,1600,restaurant,train,"The combination of fresh tomato sauce, fresh mozz cheese, basil and the dough they make with imported flour, makes this is one of the better pizza's in NY.",basil,58,63,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
805,1600,restaurant,train,"The combination of fresh tomato sauce, fresh mozz cheese, basil and the dough they make with imported flour, makes this is one of the better pizza's in NY.",dough,72,77,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
809,2421,restaurant,train,"For all of you new to Indian food, try the Paneer Roll, it is a piece of heaven.",Indian food,22,33,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
816,1709,restaurant,train,"Unfortunately, the food was NOT something to get worked up about.",food,19,23,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
818,3305,restaurant,train,I had Filet Mignon with garlic mash.,Filet Mignon with garlic mash,6,35,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
826,3353,restaurant,train,"- the bread at the beginning is super tasty and makes you want more - the pizza is delicious and comes in personal sizes, however be warned that the Peter's Favourite pizza with prosciutto and baby arugula is actually a margarite pizza with cold prosciutto and baby arugula on top, like a salad.",margarite pizza with cold prosciutto and baby arugula on top,220,280,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
827,3353,restaurant,train,"- the bread at the beginning is super tasty and makes you want more - the pizza is delicious and comes in personal sizes, however be warned that the Peter's Favourite pizza with prosciutto and baby arugula is actually a margarite pizza with cold prosciutto and baby arugula on top, like a salad.",salad,289,294,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
828,3353,restaurant,train,"- the bread at the beginning is super tasty and makes you want more - the pizza is delicious and comes in personal sizes, however be warned that the Peter's Favourite pizza with prosciutto and baby arugula is actually a margarite pizza with cold prosciutto and baby arugula on top, like a salad.",Peter's Favourite pizza with prosciutto and baby arugula,149,205,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
830,533,restaurant,train,"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.",bruschettas,23,34,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
831,533,restaurant,train,"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.",paninis,36,43,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
832,533,restaurant,train,"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.",tramezzinis,45,56,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
834,972,restaurant,train,"Have always found that the waiters will go out of their way to be helpful, despite the fact they are often busy with lots of diners.",diners,125,131,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
835,3420,restaurant,train,"While this isn't classical restaurant fare, the chef has given new life to an old cuisine with some really innovative and tasty dishes that are genuinely Indian without being heavy or same old restaurant burn-outs.",chef,48,52,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
847,2276,restaurant,train,"The photobook menu was a cute touch, certainly helped my group and I pick the fried chicken, pork chop, and noodle dishes that we all ordered.",fried chicken,78,91,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
848,2276,restaurant,train,"The photobook menu was a cute touch, certainly helped my group and I pick the fried chicken, pork chop, and noodle dishes that we all ordered.",pork chop,93,102,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
849,2276,restaurant,train,"The photobook menu was a cute touch, certainly helped my group and I pick the fried chicken, pork chop, and noodle dishes that we all ordered.",noodle dishes,108,121,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
851,209,restaurant,train,Great romantic place for a date (try to get the corner booth table for a little privacy and to sit close!).,privacy,80,87,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
854,1228,restaurant,train,I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere!,manager,50,57,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
855,1228,restaurant,train,I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere!,open faced cheese sandwich,15,41,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
857,3554,restaurant,train,"if this happens, just ask for real naan.",naan,35,39,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
863,3280,restaurant,train,Example is the soup which was about 6 oz for $12 dollars and the mushrooms where $12 for about 1oz.,soup,15,19,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
864,3280,restaurant,train,Example is the soup which was about 6 oz for $12 dollars and the mushrooms where $12 for about 1oz.,mushrooms,65,74,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
866,3573,restaurant,train,There are other people waiting!,waiting,23,30,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
887,628,restaurant,train,The server was really cool and served us our food and drinks with a smile.,food,45,49,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
888,628,restaurant,train,The server was really cool and served us our food and drinks with a smile.,drinks,54,60,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
889,628,restaurant,train,The server was really cool and served us our food and drinks with a smile.,served,31,37,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
890,3563,restaurant,train,We were in search of food and stumbled on this block of Indian restaurants on East Sixth Street.,food,21,25,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
893,1925,restaurant,train,"Very excited to hear that short-term Chef Jason Narone has moved on, he truly was a low point of their Sterling track record.",Chef,37,41,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
896,1487,restaurant,train,The sauce on the pizza is sooo good with garlic and fresh tomatoes and they don't skimp.,garlic,41,47,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
904,770,restaurant,train,We were told that the wait was about twenty minutes and there would be no problem for our 8:00 pm curtain call.,wait,22,26,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
914,1632,restaurant,train,"Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...",measures of liquers,69,88,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
926,590,restaurant,train,Nicky the Nose at the bar is a treat.,bar,22,25,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
930,109,restaurant,train,"I haven't eat a lamb chop as delicious as that,the salads are really nice dressed with lemon and extra virgnin olive oil.",lemon,87,92,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
931,109,restaurant,train,"I haven't eat a lamb chop as delicious as that,the salads are really nice dressed with lemon and extra virgnin olive oil.",extra virgnin olive oil,97,120,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
938,499,restaurant,train,"The Pastrami sandwich was like buttah and with pickles and an icy cold beer to wash it down, it was a pleasurable experience.",pickles,47,54,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
945,1185,restaurant,train,It's a great place to pick up a cheap lunch or dinner.,dinner,47,53,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
946,1555,restaurant,train,"Behind this counter, two men are squeezed in.",counter,12,19,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
949,1032,restaurant,train,"Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.",Sushi fix,20,29,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
951,1663,restaurant,train,Went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them.,reservation sigh,117,133,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
952,1663,restaurant,train,Went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them.,table,49,54,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
958,1471,restaurant,train,"A large is $20, and toppings are about $3 each.",toppings,20,28,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
964,2157,restaurant,train,"Growing up in NY, I have eaten my share of bagels.",bagels,43,49,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
972,2862,restaurant,train,"Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated, we were served dishes we hadn't ordered three times, received one of our orders 20 minutes after the rest of the table had been served (and that order was undercooked), and charged $45 more than we should have been on our bill.",table,19,24,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
973,2862,restaurant,train,"Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated, we were served dishes we hadn't ordered three times, received one of our orders 20 minutes after the rest of the table had been served (and that order was undercooked), and charged $45 more than we should have been on our bill.",served,126,132,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
975,2862,restaurant,train,"Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated, we were served dishes we hadn't ordered three times, received one of our orders 20 minutes after the rest of the table had been served (and that order was undercooked), and charged $45 more than we should have been on our bill.",table,231,236,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
976,2862,restaurant,train,"Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated, we were served dishes we hadn't ordered three times, received one of our orders 20 minutes after the rest of the table had been served (and that order was undercooked), and charged $45 more than we should have been on our bill.",served,246,252,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
977,2862,restaurant,train,"Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated, we were served dishes we hadn't ordered three times, received one of our orders 20 minutes after the rest of the table had been served (and that order was undercooked), and charged $45 more than we should have been on our bill.",bill,340,344,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
980,3135,restaurant,train,"You can also special order any kind of dumpling,etc.",dumpling,39,47,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
984,3178,restaurant,train,We thought that this place is using too much of MSG cooking in the foods.,foods,67,72,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
990,175,restaurant,train,"The decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall, which are great for a date.",semi-private boths,51,69,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
993,3188,restaurant,train,Went there for an office lunch.,office lunch,18,30,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
995,2882,restaurant,train,The sweet lassi was excellent as was the lamb chettinad and the garlic naan but the rasamalai was forgettable.,lamb chettinad,41,55,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
996,2882,restaurant,train,The sweet lassi was excellent as was the lamb chettinad and the garlic naan but the rasamalai was forgettable.,garlic naan,64,75,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
999,1948,restaurant,train,"We've been following chef Lyle's food around New York for 15 years and while remaining classic, his innovations with bistro fare have made us return and return.",chef,21,25,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1008,2986,restaurant,train,"Upon entering, we were greeted by the owners, Steven and Frederick, who went out of their way to be more than gracious hosts.",owners,38,44,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1011,3418,restaurant,train,"Meat dishes now adorn the selections, although there's still a large number of vegetarian-friendly choices.",Meat dishes,0,11,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1016,2940,restaurant,train,they bring service up a notch by offerng complementary amuse bouche to all tables and gave us a small dessert for our celebration.,tables,75,81,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1017,2940,restaurant,train,they bring service up a notch by offerng complementary amuse bouche to all tables and gave us a small dessert for our celebration.,service,11,18,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1019,1854,restaurant,train,It won't break the bank but I also wouldnt come back for the food.,food,61,65,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1025,2621,restaurant,train,"No refills on fountain drinks, though.",fountain drinks,14,29,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1026,605,restaurant,train,Wow over 100 beers to choose from.,beers,13,18,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1029,2456,restaurant,train,My first time there I happened not to like the Crab Croquette apt that i ordered and they were happy to change it for me without making no big deal.,Crab Croquette apt,47,65,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1031,520,restaurant,train,Did I mention the wine?,wine,18,22,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1033,2522,restaurant,train,like saying her bread comes from a special bakery when we have seen her buying it dowtown manhathan.,bread,16,21,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1037,3332,restaurant,train,"However, in the summer of 2003, it seems the management has changed and the great big door has been replaced for a glass front ridding itself of the dark romantic getup.",glass front,115,126,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1046,1159,restaurant,train,"After dinner, take your date to the HUGE dance floor, probably one of the biggest you'll see in NY.",dinner,6,12,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1049,792,restaurant,train,Has the chef and owner changed???,chef,8,12,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1050,792,restaurant,train,Has the chef and owner changed???,owner,17,22,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1052,3692,restaurant,train,"But don't ever order bacon late at nite (either platter or in sandwiches, for that matter don't from any take out place) as it is from the morning frying turns out hard almost like bacos, hurt my molars.",bacon,21,26,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1053,3692,restaurant,train,"But don't ever order bacon late at nite (either platter or in sandwiches, for that matter don't from any take out place) as it is from the morning frying turns out hard almost like bacos, hurt my molars.",platter,48,55,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1054,3692,restaurant,train,"But don't ever order bacon late at nite (either platter or in sandwiches, for that matter don't from any take out place) as it is from the morning frying turns out hard almost like bacos, hurt my molars.",in sandwiches,59,72,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1055,3692,restaurant,train,"But don't ever order bacon late at nite (either platter or in sandwiches, for that matter don't from any take out place) as it is from the morning frying turns out hard almost like bacos, hurt my molars.",frying,147,153,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1056,3692,restaurant,train,"But don't ever order bacon late at nite (either platter or in sandwiches, for that matter don't from any take out place) as it is from the morning frying turns out hard almost like bacos, hurt my molars.",bacos,181,186,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1058,443,restaurant,train,"Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!",Pizza,0,5,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1060,443,restaurant,train,"Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!",pizza,17,22,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1061,443,restaurant,train,"Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!",toppings,62,70,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
