id,source_sentence_id,domain,split,sentence,target,from,to,polarity,is_implicit,opinion_words,source_file
1292,2819,laptop,train,"Aside from the trial software and the short battery life, lack of a webcam, its great.",trial software,15,29,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1293,2819,laptop,train,"Aside from the trial software and the short battery life, lack of a webcam, its great.",battery life,44,56,negative,0.0,short,Laptops_Train_v2_Implicit_Labeled.xml
1294,2819,laptop,train,"Aside from the trial software and the short battery life, lack of a webcam, its great.",webcam,68,74,negative,0.0,lack,Laptops_Train_v2_Implicit_Labeled.xml
1295,1633,laptop,train,"As a die-hard Windows enthusiast, I shunned the idea of a Mac until this point.",Windows,14,21,positive,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1296,1351,laptop,train,I think that if it is the motherboard again so soon that they should replace it.,motherboard,26,37,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1297,2220,laptop,train,"The computer loads in about a 1/10th of the time that my PC did, and I have all of the programs that were on my PC.",programs,87,95,positive,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1298,2220,laptop,train,"The computer loads in about a 1/10th of the time that my PC did, and I have all of the programs that were on my PC.",loads,13,18,positive,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1299,2723,laptop,train,"Graphics are clean and sharp, internet interfaces are seamless.",Graphics,0,8,positive,0.0,clean sharp,Laptops_Train_v2_Implicit_Labeled.xml
1300,2723,laptop,train,"Graphics are clean and sharp, internet interfaces are seamless.",internet interfaces,30,49,positive,0.0,seamless,Laptops_Train_v2_Implicit_Labeled.xml
1301,73,laptop,train,"The newer black keyboard took a little bit away from the previous gray one which looked really slick, but it is still a great notebook!",black keyboard,10,24,negative,0.0,newer great,Laptops_Train_v2_Implicit_Labeled.xml
1302,1082,laptop,train,Sony parts reliability and quality of service is recenlty the worst.,service,38,45,negative,0.0,worst,Laptops_Train_v2_Implicit_Labeled.xml
1303,2677,laptop,train,"As with any laptop not purchased with software options, it comes with a lot of what I consider useless applications.",software options,38,54,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1304,2677,laptop,train,"As with any laptop not purchased with software options, it comes with a lot of what I consider useless applications.",applications,103,115,negative,0.0,useless,Laptops_Train_v2_Implicit_Labeled.xml
1305,2588,laptop,train,"Its Office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.",features,31,39,neutral,0.0,new,Laptops_Train_v2_Implicit_Labeled.xml
1306,2588,laptop,train,"Its Office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.",functioning,48,59,neutral,0.0,new,Laptops_Train_v2_Implicit_Labeled.xml
1307,2588,laptop,train,"Its Office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.",programs,150,158,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1308,2588,laptop,train,"Its Office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.",Office,4,10,positive,0.0,compatible,Laptops_Train_v2_Implicit_Labeled.xml
1309,223,laptop,train,It just works flawlessly!,works,8,13,positive,0.0,flawlessly,Laptops_Train_v2_Implicit_Labeled.xml
1310,1332,laptop,train,"Do you think I purposely ""destroy"" my netbook, so that I can demand a new set? Do you think it's fun to take public transport all the way to the service center and get a non-satisfactory solution? Or rather NO solution.",service center,145,159,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1311,846,laptop,train,I'm having the laptop returned unrepaired since paying $176 every 3  months just isn't worth it (that's about how long the port seems to  last).,port,123,127,negative,0.0,worth,Laptops_Train_v2_Implicit_Labeled.xml
1312,1455,laptop,train,also the battery is completely shot.,battery,11,18,negative,0.0,completely shot,Laptops_Train_v2_Implicit_Labeled.xml
1313,162,laptop,train,/ awesome cooling system/ much better grafics card (ATI 5870) / 8GB RAM/ LED backlit screen...,cooling system,10,24,positive,0.0,awesome,Laptops_Train_v2_Implicit_Labeled.xml
1314,162,laptop,train,/ awesome cooling system/ much better grafics card (ATI 5870) / 8GB RAM/ LED backlit screen...,grafics card,38,50,positive,0.0,better,Laptops_Train_v2_Implicit_Labeled.xml
1315,162,laptop,train,/ awesome cooling system/ much better grafics card (ATI 5870) / 8GB RAM/ LED backlit screen...,LED backlit screen,73,91,positive,0.0,better,Laptops_Train_v2_Implicit_Labeled.xml
1316,162,laptop,train,/ awesome cooling system/ much better grafics card (ATI 5870) / 8GB RAM/ LED backlit screen...,8GB RAM,64,71,positive,0.0,better,Laptops_Train_v2_Implicit_Labeled.xml
1317,969,laptop,train,The biggest problem is that the box had no instructions in it.,instructions,43,55,negative,0.0,problem no,Laptops_Train_v2_Implicit_Labeled.xml
1318,145,laptop,train,"But after using it a couple of weeks, the overall operation is poor.",operation,50,59,negative,0.0,poor,Laptops_Train_v2_Implicit_Labeled.xml
1319,2187,laptop,train,"Compared to similarly spec'd PCs, this machine is good value, well built and works easily right out of the box.",value,55,60,positive,0.0,good,Laptops_Train_v2_Implicit_Labeled.xml
1320,2187,laptop,train,"Compared to similarly spec'd PCs, this machine is good value, well built and works easily right out of the box.",built,67,72,positive,0.0,well,Laptops_Train_v2_Implicit_Labeled.xml
1321,2187,laptop,train,"Compared to similarly spec'd PCs, this machine is good value, well built and works easily right out of the box.",works,77,82,positive,0.0,easily,Laptops_Train_v2_Implicit_Labeled.xml
1322,2812,laptop,train,Screen is crystal clear and the system is very responsive.,Screen,0,6,positive,0.0,crystal clear,Laptops_Train_v2_Implicit_Labeled.xml
1323,2812,laptop,train,Screen is crystal clear and the system is very responsive.,system,32,38,positive,0.0,responsive,Laptops_Train_v2_Implicit_Labeled.xml
1324,2899,laptop,train,I will stack it up against laptops that cost twice as much any day.,cost,40,44,conflict,,,Laptops_Train_v2_Implicit_Labeled.xml
1325,1028,laptop,train,Or the cursor would show up some place else.,cursor,7,13,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1326,87,laptop,train,It is easy to operate and I have already ordered more software and gadgets for my new Rolls Royce of laptops.,software,54,62,neutral,0.0,more,Laptops_Train_v2_Implicit_Labeled.xml
1327,87,laptop,train,It is easy to operate and I have already ordered more software and gadgets for my new Rolls Royce of laptops.,operate,14,21,positive,0.0,easy,Laptops_Train_v2_Implicit_Labeled.xml
1328,87,laptop,train,It is easy to operate and I have already ordered more software and gadgets for my new Rolls Royce of laptops.,gadgets,67,74,neutral,0.0,more,Laptops_Train_v2_Implicit_Labeled.xml
1329,1997,laptop,train,"it might be something deep within Windows, for I was unable to create a disk image on my hard drive.",Windows,34,41,negative,0.0,unable,Laptops_Train_v2_Implicit_Labeled.xml
1330,1997,laptop,train,"it might be something deep within Windows, for I was unable to create a disk image on my hard drive.",hard drive,89,99,negative,0.0,unable,Laptops_Train_v2_Implicit_Labeled.xml
1331,1997,laptop,train,"it might be something deep within Windows, for I was unable to create a disk image on my hard drive.",disk image,72,82,negative,0.0,unable,Laptops_Train_v2_Implicit_Labeled.xml
1332,2548,laptop,train,"The track pad to me is what really stands out though, you can do several different things with it just depending on how many fingers you use on the track pad, awesome thinking Apple!",track pad,4,13,positive,0.0,stands out,Laptops_Train_v2_Implicit_Labeled.xml
1333,2548,laptop,train,"The track pad to me is what really stands out though, you can do several different things with it just depending on how many fingers you use on the track pad, awesome thinking Apple!",track pad,148,157,positive,0.0,stands out,Laptops_Train_v2_Implicit_Labeled.xml
1334,953,laptop,train,"Now I had not tried to use this since the disc drive had been replaced and after taking it back to the Geek Squad I found out they had accidently not used the right drive when they replaced the first one, so back it went to get the correct drive.",disc drive,44,54,negative,0.0,replaced,Laptops_Train_v2_Implicit_Labeled.xml
1335,953,laptop,train,"Now I had not tried to use this since the disc drive had been replaced and after taking it back to the Geek Squad I found out they had accidently not used the right drive when they replaced the first one, so back it went to get the correct drive.",drive,167,172,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1336,953,laptop,train,"Now I had not tried to use this since the disc drive had been replaced and after taking it back to the Geek Squad I found out they had accidently not used the right drive when they replaced the first one, so back it went to get the correct drive.",drive,242,247,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1337,1179,laptop,train,"First, you ll discover that the word processing program known as  Appleworks  rarely translates perfectly on anyone else s computer, if it translates at all.",Appleworks,66,76,negative,0.0,rarely translates perfectly,Laptops_Train_v2_Implicit_Labeled.xml
1338,1179,laptop,train,"First, you ll discover that the word processing program known as  Appleworks  rarely translates perfectly on anyone else s computer, if it translates at all.",word processing program,32,55,negative,0.0,rarely translates perfectly,Laptops_Train_v2_Implicit_Labeled.xml
1339,1876,laptop,train,I already have a HP laptop I bought last year that's standard size.,size,62,66,neutral,0.0,standard,Laptops_Train_v2_Implicit_Labeled.xml
1340,2992,laptop,train,Battery is not upgradable to a longer life battery.,Battery,0,7,negative,0.0,not upgradable,Laptops_Train_v2_Implicit_Labeled.xml
1341,2992,laptop,train,Battery is not upgradable to a longer life battery.,battery,43,50,negative,0.0,not upgradable,Laptops_Train_v2_Implicit_Labeled.xml
1342,559,laptop,train,apple has a reputation and is well known for its easy usage.,usage,54,59,positive,0.0,easy,Laptops_Train_v2_Implicit_Labeled.xml
1343,1888,laptop,train,Returned laptop for a 3rd repair and it came back with previous problems fixed (except for speaker grill) but the unit started locking up during use and eventually would not operate at all.,speaker grill,91,104,negative,0.0,problems,Laptops_Train_v2_Implicit_Labeled.xml
1344,1738,laptop,train,"I just plug this into my 22"" Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core.",MacOSX,52,58,positive,0.0,speedy well,Laptops_Train_v2_Implicit_Labeled.xml
1345,1738,laptop,train,"I just plug this into my 22"" Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core.",Windows 7,121,130,positive,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1346,1738,laptop,train,"I just plug this into my 22"" Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core.",dual-core,89,98,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1347,1738,laptop,train,"I just plug this into my 22"" Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core.",quad-core,138,147,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1348,1738,laptop,train,"I just plug this into my 22"" Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core.","22"" Monitor",25,36,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1349,374,laptop,train,"Love the graphics, awesome programs (including Garageband), and really cool default background.",graphics,9,17,positive,0.0,Love,Laptops_Train_v2_Implicit_Labeled.xml
1350,374,laptop,train,"Love the graphics, awesome programs (including Garageband), and really cool default background.",programs,27,35,positive,0.0,awesome,Laptops_Train_v2_Implicit_Labeled.xml
1351,374,laptop,train,"Love the graphics, awesome programs (including Garageband), and really cool default background.",Garageband,47,57,positive,0.0,awesome,Laptops_Train_v2_Implicit_Labeled.xml
1352,374,laptop,train,"Love the graphics, awesome programs (including Garageband), and really cool default background.",default background,76,94,positive,0.0,cool,Laptops_Train_v2_Implicit_Labeled.xml
1353,1746,laptop,train,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",Screen,0,6,neutral,0.0,beautiful,Laptops_Train_v2_Implicit_Labeled.xml
1354,1746,laptop,train,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",keyboard,8,16,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1355,1746,laptop,train,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",screen,113,119,positive,0.0,beautiful,Laptops_Train_v2_Implicit_Labeled.xml
1356,1746,laptop,train,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",island backlit keyboard,132,155,positive,0.0,responsive,Laptops_Train_v2_Implicit_Labeled.xml
1357,1746,laptop,train,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",multi-touch mouse,165,182,positive,0.0,fun,Laptops_Train_v2_Implicit_Labeled.xml
1358,1746,laptop,train,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",mouse,22,27,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1359,79,laptop,train,The OS takes some getting used to especially after being a Windows user for so long but the learning curve is so worth it!,OS,4,6,conflict,,,Laptops_Train_v2_Implicit_Labeled.xml
1360,79,laptop,train,The OS takes some getting used to especially after being a Windows user for so long but the learning curve is so worth it!,Windows,59,66,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1361,313,laptop,train,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",iWork,17,22,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1362,313,laptop,train,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",programs,47,55,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1363,313,laptop,train,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",Microsoft Office,121,137,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1364,313,laptop,train,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",word processing,60,75,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1365,313,laptop,train,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",spreadsheets,77,89,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1366,313,laptop,train,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",presentations,95,108,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1367,1694,laptop,train,"Overall, I experienced a huge change in that my mac runs pretty fast compared to my old PC.",runs,52,56,positive,0.0,fast,Laptops_Train_v2_Implicit_Labeled.xml
1368,174,laptop,train,When I got the computer back and realizwed it still was not correct HP told me it was out of warranty and now it was my problem.,warranty,93,101,neutral,0.0,out of,Laptops_Train_v2_Implicit_Labeled.xml
1369,2452,laptop,train,It also came with a built it web cam which is great because I can see an communicate with my family members back home.,built it web cam,20,36,positive,0.0,great,Laptops_Train_v2_Implicit_Labeled.xml
1370,2751,laptop,train,Good monitor and performed well.,monitor,5,12,positive,0.0,Good,Laptops_Train_v2_Implicit_Labeled.xml
1371,2751,laptop,train,Good monitor and performed well.,performed,17,26,positive,0.0,well,Laptops_Train_v2_Implicit_Labeled.xml
1372,2524,laptop,train,It was secure and easy to navigate.,navigate,26,34,positive,0.0,easy,Laptops_Train_v2_Implicit_Labeled.xml
1373,1598,laptop,train,"I was a little weary at purchasing another 13"" macbook almost 2 years later but t looks like the newer macbooks have gotten its current line of graphics cards in order this time around.",graphics cards,144,158,positive,0.0,in order,Laptops_Train_v2_Implicit_Labeled.xml
1374,267,laptop,train,The machine has a bluray player the book has no mention of it or how to connect it to your HDTV.,bluray player,18,31,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1375,267,laptop,train,The machine has a bluray player the book has no mention of it or how to connect it to your HDTV.,book,36,40,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1376,2182,laptop,train,They are by far the easiest systems to actually learn about computers with.,systems,28,35,positive,0.0,easiest,Laptops_Train_v2_Implicit_Labeled.xml
1377,561,laptop,train,this apple navigates you thru the unexplored world of the internet.,internet,58,66,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1378,154,laptop,train,"The video card is great for media, and above average for gaming, but not a gamers first choice.",video card,4,14,conflict,,,Laptops_Train_v2_Implicit_Labeled.xml
1379,154,laptop,train,"The video card is great for media, and above average for gaming, but not a gamers first choice.",gaming,57,63,positive,0.0,above average,Laptops_Train_v2_Implicit_Labeled.xml
1380,154,laptop,train,"The video card is great for media, and above average for gaming, but not a gamers first choice.",media,28,33,positive,0.0,great,Laptops_Train_v2_Implicit_Labeled.xml
1381,100,laptop,train,"I had of course bought a 3 year warranty, so I sent it in to be replaced and (almost 2 months later) the dv4 is what the sent me as a replacement.",3 year warranty,25,40,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1382,1444,laptop,train,"Apparently there is a manufacturing defect, something with the amount of thermal paste.",thermal paste,73,86,negative,0.0,defect,Laptops_Train_v2_Implicit_Labeled.xml
1383,1796,laptop,train,Despite the claims of the Apple apologists (a vice of which I am recently myself reformed) the internals of Mac laptops are NO different from PCs' at this point.,internals,95,104,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1384,753,laptop,train,Took several hours with customer support before I could even start the PC out of the box.,customer support,24,40,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1385,411,laptop,train,Asus facial recognition doesn't work and windows logon isn't either.,facial recognition,5,23,negative,0.0,does n't work,Laptops_Train_v2_Implicit_Labeled.xml
1386,411,laptop,train,Asus facial recognition doesn't work and windows logon isn't either.,windows logon,41,54,negative,0.0,does n't work,Laptops_Train_v2_Implicit_Labeled.xml
1387,988,laptop,train,Windows Vista makes this computer almost unusable for online service.,Windows Vista,0,13,negative,0.0,unusable,Laptops_Train_v2_Implicit_Labeled.xml
1388,988,laptop,train,Windows Vista makes this computer almost unusable for online service.,online service,54,68,negative,0.0,unusable,Laptops_Train_v2_Implicit_Labeled.xml
1389,1071,laptop,train,"I contacted Acer and they are giving me FREE recovery DVDs, so don't go and pay for them, just ask for them and they should give them to you.",recovery DVDs,45,58,positive,0.0,FREE,Laptops_Train_v2_Implicit_Labeled.xml
1390,2830,laptop,train,Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,webcam,49,55,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1391,2830,laptop,train,Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,keyboard,64,72,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1392,2830,laptop,train,Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,carry,120,125,positive,0.0,easy,Laptops_Train_v2_Implicit_Labeled.xml
1393,2701,laptop,train,Can listen to my music and watch my videos with ease and with a great display.,display,70,77,positive,0.0,great,Laptops_Train_v2_Implicit_Labeled.xml
1394,2968,laptop,train,"Otherwise, all other features are a 1",features,21,29,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1395,1723,laptop,train,The performance is awesome.,performance,4,15,positive,0.0,awesome,Laptops_Train_v2_Implicit_Labeled.xml
1396,286,laptop,train,The display is beyond horrible.,display,4,11,negative,0.0,horrible,Laptops_Train_v2_Implicit_Labeled.xml
1397,1411,laptop,train,There is hardly any memory on the computer's hard drive.,memory,20,26,negative,0.0,hardly,Laptops_Train_v2_Implicit_Labeled.xml
1398,1411,laptop,train,There is hardly any memory on the computer's hard drive.,hard drive,45,55,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1399,1956,laptop,train,"Actually, I had noticed the one on the sales floor also didn't have sound!",sound,68,73,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1400,1469,laptop,train,"Next, most Acer laptop fans are on the bottom which is right on your laptop.",fans,23,27,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1401,2833,laptop,train,the laptop preformed pretty well.,preformed,11,20,positive,0.0,well,Laptops_Train_v2_Implicit_Labeled.xml
1402,298,laptop,train,I got my MacBook Pro because I wanted to do all the stuff I need to do without worrying about the system quitting on me or freezing for a few minutes.,system,98,104,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1403,1447,laptop,train,I loved the netbook (minus the fact that it was windows OS) until this started happening.,windows OS,48,58,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1404,1810,laptop,train,"The minute you fire it up it's all good, very easy user interface.",user interface,51,65,positive,0.0,good easy,Laptops_Train_v2_Implicit_Labeled.xml
1405,1419,laptop,train,I actually contact Toshiba before I started having problem and was given run around after I supplied serial number in order to delay me sending in laptop until after warrenty expired.,warrenty,168,176,negative,0.0,expired,Laptops_Train_v2_Implicit_Labeled.xml
1406,1660,laptop,train,"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",iDVD,12,16,positive,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1407,1660,laptop,train,"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",program,20,27,positive,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1408,1660,laptop,train,"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",program,127,134,positive,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1409,459,laptop,train,After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,hard drive,20,30,neutral,0.0,replacing,Laptops_Train_v2_Implicit_Labeled.xml
1410,459,laptop,train,After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,battery,35,42,negative,0.0,stopped working,Laptops_Train_v2_Implicit_Labeled.xml
1411,2884,laptop,train,"I love the easy to see screen, and It works well for work, persoal or just play.",screen,23,29,positive,0.0,love easy,Laptops_Train_v2_Implicit_Labeled.xml
1412,2884,laptop,train,"I love the easy to see screen, and It works well for work, persoal or just play.",works,38,43,positive,0.0,well,Laptops_Train_v2_Implicit_Labeled.xml
1413,2082,laptop,train,"If what you need is a machine to do some surfing, email checking, word processing, and watching a movie or two, this is the machine you want.",word processing,66,81,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1414,2082,laptop,train,"If what you need is a machine to do some surfing, email checking, word processing, and watching a movie or two, this is the machine you want.",surfing,41,48,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1415,1391,laptop,train,the mouse pad and buttons are the worst i've ever seen.,mouse pad,4,13,negative,0.0,worst,Laptops_Train_v2_Implicit_Labeled.xml
1416,1391,laptop,train,the mouse pad and buttons are the worst i've ever seen.,buttons,18,25,negative,0.0,worst,Laptops_Train_v2_Implicit_Labeled.xml
1417,2257,laptop,train,Awesome graphics!,graphics,8,16,positive,0.0,Awesome,Laptops_Train_v2_Implicit_Labeled.xml
1418,2617,laptop,train,It really is perfect for work and play.,play,34,38,positive,0.0,perfect,Laptops_Train_v2_Implicit_Labeled.xml
1419,2617,laptop,train,It really is perfect for work and play.,work,25,29,positive,0.0,perfect,Laptops_Train_v2_Implicit_Labeled.xml
1420,2653,laptop,train,"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",Intel i processors,73,91,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1421,2653,laptop,train,"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",edge,119,123,negative,0.0,comfortable,Laptops_Train_v2_Implicit_Labeled.xml
1422,2653,laptop,train,"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",edges,129,134,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1423,2674,laptop,train,One drawback I noticed was sound quality via USB.,sound quality via USB,27,48,negative,0.0,drawback,Laptops_Train_v2_Implicit_Labeled.xml
1424,519,laptop,train,"The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to, so much for that warranty covering all the products we purchased.",battery life,4,16,negative,0.0,sucked,Laptops_Train_v2_Implicit_Labeled.xml
1425,519,laptop,train,"The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to, so much for that warranty covering all the products we purchased.",warranty,132,140,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1426,519,laptop,train,"The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to, so much for that warranty covering all the products we purchased.",extended life battery,62,83,conflict,,,Laptops_Train_v2_Implicit_Labeled.xml
1427,1534,laptop,train,"I have had another Mac, but it got slow due to an older operating system.",operating system,56,72,negative,0.0,slow older,Laptops_Train_v2_Implicit_Labeled.xml
1428,105,laptop,train,"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",Windows XP drivers,48,66,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1429,105,laptop,train,"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",sound card,75,85,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1430,105,laptop,train,"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",Windows 7,121,130,positive,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1431,3065,laptop,train,"I'ts nice to have the higher-end laptops, but this fits my budget and the features I need.",features,74,82,positive,0.0,nice,Laptops_Train_v2_Implicit_Labeled.xml
1432,3065,laptop,train,"I'ts nice to have the higher-end laptops, but this fits my budget and the features I need.",budget,59,65,positive,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1433,2057,laptop,train,"Was disappointed to find out that the model had been discontinued, apparently because of known motherboard problems.",motherboard,95,106,negative,0.0,disappointed problems,Laptops_Train_v2_Implicit_Labeled.xml
1434,251,laptop,train,"Well, I started using Google Chrome, which is a little better, but it freezes too sometimes.",Google Chrome,22,35,conflict,,,Laptops_Train_v2_Implicit_Labeled.xml
1435,2073,laptop,train,"Also the speakers are not very loud, But it is a netbook.",speakers,9,17,negative,0.0,not very loud,Laptops_Train_v2_Implicit_Labeled.xml
1436,2890,laptop,train,LOVE THIS LAPTOP WONDERFUL PRICE FOR WHAT YOU GET!,PRICE,27,32,positive,0.0,LOVE WONDERFUL,Laptops_Train_v2_Implicit_Labeled.xml
1437,508,laptop,train,Just a black screen!,screen,13,19,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1438,2352,laptop,train,A key contributor that led me to Mac is the art aspect.,art aspect,44,54,positive,0.0,contributor,Laptops_Train_v2_Implicit_Labeled.xml
1439,1923,laptop,train,"Eventually my battery wouldn't charge, so unless I had it plugged in it wouldn't even power on.",battery,14,21,negative,0.0,would n't charge,Laptops_Train_v2_Implicit_Labeled.xml
1440,2631,laptop,train,"Purchased for development purposes, but it has turned into my everyday laptop as well for surfing, e-mail, etc.",surfing,90,97,positive,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
1441,2851,laptop,train,My first problem was with the pre-loaded Norton Firewall/Security program.,pre-loaded Norton Firewall/Security program,30,73,negative,0.0,problem,Laptops_Train_v2_Implicit_Labeled.xml
1442,2741,laptop,train,"I had a USB connect but, i can't use it because it is not compatible.",USB connect,8,19,negative,0.0,ca n't use not compatible,Laptops_Train_v2_Implicit_Labeled.xml
1443,398,laptop,train,"Accordingly, I have decided to NEVER purchase another HP product (my five year old Compaq) lasted 5-years before the hard drive crashed.",hard drive,117,127,negative,0.0,crashed,Laptops_Train_v2_Implicit_Labeled.xml
