id,source_sentence_id,domain,split,sentence,target,from,to,polarity,is_implicit,opinion_words,source_file
2072,553,restaurant,train,"When we sat, we got great and fast service.",service,35,42,positive,0.0,great fast,Restaurants_Train_v2_Implicit_Labeled.xml
2073,1681,restaurant,train,"Most of the servers are very attentive, friendly and quite attractive.",servers,12,19,positive,0.0,attentive friendly attractive,Restaurants_Train_v2_Implicit_Labeled.xml
2074,1734,restaurant,train,Service is average.,Service,0,7,neutral,0.0,average,Restaurants_Train_v2_Implicit_Labeled.xml
2075,2558,restaurant,train,But they've done a really nice job of offering all the typical pizzeria faves plus some terrific specials like the Godmother pizza (a sort of traditional flat pizza with an olive oil-brushed crust and less tomato sauce than usual).,Godmother pizza (a sort of traditional flat pizza with an olive oil-brushed crust and less tomato sauce than usual),115,230,positive,0.0,terrific,Restaurants_Train_v2_Implicit_Labeled.xml
2076,2558,restaurant,train,But they've done a really nice job of offering all the typical pizzeria faves plus some terrific specials like the Godmother pizza (a sort of traditional flat pizza with an olive oil-brushed crust and less tomato sauce than usual).,specials,97,105,positive,0.0,terrific,Restaurants_Train_v2_Implicit_Labeled.xml
2077,3683,restaurant,train,"They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter.",sandwich,14,22,neutral,0.0,forgot,Restaurants_Train_v2_Implicit_Labeled.xml
2078,3683,restaurant,train,"They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter.",plastic forks,39,52,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2079,3683,restaurant,train,"They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter.",pita,73,77,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2080,3683,restaurant,train,"They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter.",hummus platter,87,101,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2081,2715,restaurant,train,"The steak is good, the fish is good and the sushi was surprisingly great.",steak,4,9,positive,0.0,good,Restaurants_Train_v2_Implicit_Labeled.xml
2082,2715,restaurant,train,"The steak is good, the fish is good and the sushi was surprisingly great.",fish,23,27,positive,0.0,good,Restaurants_Train_v2_Implicit_Labeled.xml
2083,2715,restaurant,train,"The steak is good, the fish is good and the sushi was surprisingly great.",sushi,44,49,positive,0.0,great,Restaurants_Train_v2_Implicit_Labeled.xml
2084,2295,restaurant,train,I am reluctant to write because I would not want my jem of a pizza place to become overcrowded.,pizza,61,66,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2085,3513,restaurant,train,"The service was poor, restaurant poorly lit, staff not very attentive and I would have rather eaten at a Mcdonald's than this joint.",service,4,11,negative,0.0,poor,Restaurants_Train_v2_Implicit_Labeled.xml
2086,3513,restaurant,train,"The service was poor, restaurant poorly lit, staff not very attentive and I would have rather eaten at a Mcdonald's than this joint.",staff,45,50,negative,0.0,not very attentive,Restaurants_Train_v2_Implicit_Labeled.xml
2087,2192,restaurant,train,"My GF and I still choose to eat there a lot because of diverse cocktails, the chill decor, and the decent sushi.",cocktails,63,72,positive,0.0,diverse,Restaurants_Train_v2_Implicit_Labeled.xml
2088,2192,restaurant,train,"My GF and I still choose to eat there a lot because of diverse cocktails, the chill decor, and the decent sushi.",decor,84,89,positive,0.0,chill,Restaurants_Train_v2_Implicit_Labeled.xml
2089,2192,restaurant,train,"My GF and I still choose to eat there a lot because of diverse cocktails, the chill decor, and the decent sushi.",sushi,106,111,positive,0.0,decent,Restaurants_Train_v2_Implicit_Labeled.xml
2090,2020,restaurant,train,We ended the dinner with a surprisingly light and flaky apple tarte tatin.,apple tarte tatin,56,73,positive,0.0,flaky,Restaurants_Train_v2_Implicit_Labeled.xml
2091,2020,restaurant,train,We ended the dinner with a surprisingly light and flaky apple tarte tatin.,dinner,13,19,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2092,915,restaurant,train,The buffet had a nice selection.,buffet,4,10,positive,0.0,nice,Restaurants_Train_v2_Implicit_Labeled.xml
2093,915,restaurant,train,The buffet had a nice selection.,selection,22,31,positive,0.0,nice,Restaurants_Train_v2_Implicit_Labeled.xml
2094,1768,restaurant,train,Waitstaff are very friendly.,Waitstaff,0,9,positive,0.0,friendly,Restaurants_Train_v2_Implicit_Labeled.xml
2095,1664,restaurant,train,Service was slow had to wait to order and get food although not crowded.,Service,0,7,negative,0.0,slow,Restaurants_Train_v2_Implicit_Labeled.xml
2096,1664,restaurant,train,Service was slow had to wait to order and get food although not crowded.,food,46,50,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2097,3690,restaurant,train,Will have to return to try the chocolate!,chocolate,31,40,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2098,2827,restaurant,train,"The food was below average, the service was pathetic, there was no ambience at all.",food,4,8,negative,0.0,below average,Restaurants_Train_v2_Implicit_Labeled.xml
2099,2827,restaurant,train,"The food was below average, the service was pathetic, there was no ambience at all.",service,32,39,negative,0.0,pathetic,Restaurants_Train_v2_Implicit_Labeled.xml
2100,2827,restaurant,train,"The food was below average, the service was pathetic, there was no ambience at all.",ambience,67,75,negative,0.0,no,Restaurants_Train_v2_Implicit_Labeled.xml
2101,1585,restaurant,train,I REALLY ENJOYED THE SHOWS PUT ON BY THE ACTORS.,SHOWS,21,26,positive,0.0,ENJOYED,Restaurants_Train_v2_Implicit_Labeled.xml
2102,1585,restaurant,train,I REALLY ENJOYED THE SHOWS PUT ON BY THE ACTORS.,ACTORS,41,47,positive,0.0,ENJOYED,Restaurants_Train_v2_Implicit_Labeled.xml
2103,2163,restaurant,train,Our first time in New York and we had to try a New York Bagel.,New York Bagel,47,61,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2104,3443,restaurant,train,service was efficient courteous.,service,0,7,positive,0.0,efficient courteous,Restaurants_Train_v2_Implicit_Labeled.xml
2105,412,restaurant,train,The miso soup lacked flavor and the fish was unfortunately not as well prepared as in the past.,miso soup,4,13,negative,0.0,lacked flavor,Restaurants_Train_v2_Implicit_Labeled.xml
2106,412,restaurant,train,The miso soup lacked flavor and the fish was unfortunately not as well prepared as in the past.,fish,36,40,negative,0.0,unfortunately,Restaurants_Train_v2_Implicit_Labeled.xml
2107,412,restaurant,train,The miso soup lacked flavor and the fish was unfortunately not as well prepared as in the past.,flavor,21,27,negative,0.0,lacked,Restaurants_Train_v2_Implicit_Labeled.xml
2108,2154,restaurant,train,They are the best bagels I've had.,bagels,18,24,positive,0.0,best,Restaurants_Train_v2_Implicit_Labeled.xml
2109,1667,restaurant,train,I've read some of the previews reviews - people are either not New Yorkers or have more appreciation for ambience then food.,ambience,105,113,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2110,1667,restaurant,train,I've read some of the previews reviews - people are either not New Yorkers or have more appreciation for ambience then food.,food,119,123,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2111,426,restaurant,train,"Toons has recently been redone, so it's now a very attractive space.",space,62,67,positive,0.0,attractive,Restaurants_Train_v2_Implicit_Labeled.xml
2112,1964,restaurant,train,"$160 for 2 filets, 2 sides, an appetizer and drinks.",filets,11,17,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2113,1964,restaurant,train,"$160 for 2 filets, 2 sides, an appetizer and drinks.",sides,21,26,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2114,1964,restaurant,train,"$160 for 2 filets, 2 sides, an appetizer and drinks.",appetizer,31,40,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2115,1964,restaurant,train,"$160 for 2 filets, 2 sides, an appetizer and drinks.",drinks,45,51,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2116,3380,restaurant,train,"While the prices are nothing special, the portions are huge.",prices,10,16,neutral,0.0,special,Restaurants_Train_v2_Implicit_Labeled.xml
2117,3380,restaurant,train,"While the prices are nothing special, the portions are huge.",portions,42,50,positive,0.0,special,Restaurants_Train_v2_Implicit_Labeled.xml
2118,3185,restaurant,train,"Its a nice quiet location to go eat a good meal, relax, be able to talk and have a very good time.",location,17,25,positive,0.0,nice quiet,Restaurants_Train_v2_Implicit_Labeled.xml
2119,3185,restaurant,train,"Its a nice quiet location to go eat a good meal, relax, be able to talk and have a very good time.",meal,43,47,positive,0.0,good,Restaurants_Train_v2_Implicit_Labeled.xml
2120,2651,restaurant,train,"We arrived for dinner expecting to be impressed by a place that has an impressive past - but, that's just it -- the PAST!",dinner,15,21,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2121,718,restaurant,train,"However, I think this place is a good hang out spot.",spot,47,51,positive,0.0,good,Restaurants_Train_v2_Implicit_Labeled.xml
2122,2848,restaurant,train,"The menu is Prix Fixe, so be prepared to spend at least $60 per person, but it is Well worth itsuperb food.",menu,4,8,negative,0.0,Well worth,Restaurants_Train_v2_Implicit_Labeled.xml
2123,2848,restaurant,train,"The menu is Prix Fixe, so be prepared to spend at least $60 per person, but it is Well worth itsuperb food.",food,102,106,positive,0.0,superb,Restaurants_Train_v2_Implicit_Labeled.xml
2124,2848,restaurant,train,"The menu is Prix Fixe, so be prepared to spend at least $60 per person, but it is Well worth itsuperb food.",Prix Fixe,12,21,neutral,0.0,Well worth,Restaurants_Train_v2_Implicit_Labeled.xml
2125,523,restaurant,train,The wine list is extensive and impressive.,wine list,4,13,positive,0.0,extensive impressive,Restaurants_Train_v2_Implicit_Labeled.xml
2126,1497,restaurant,train,We had the most wonderful waitress.,waitress,26,34,positive,0.0,wonderful,Restaurants_Train_v2_Implicit_Labeled.xml
2127,2861,restaurant,train,"While the staff at this little bistro is very friendly, I have never experienced more incompetency.",staff,10,15,positive,0.0,friendly,Restaurants_Train_v2_Implicit_Labeled.xml
2128,2697,restaurant,train,The quail was fantastic and unique and the pastas were full of flavor.,quail,4,9,positive,0.0,fantastic unique,Restaurants_Train_v2_Implicit_Labeled.xml
2129,2697,restaurant,train,The quail was fantastic and unique and the pastas were full of flavor.,pastas,43,49,positive,0.0,full,Restaurants_Train_v2_Implicit_Labeled.xml
2130,2697,restaurant,train,The quail was fantastic and unique and the pastas were full of flavor.,flavor,63,69,positive,0.0,full,Restaurants_Train_v2_Implicit_Labeled.xml
2131,1116,restaurant,train,The zucchini and mashed potatoes are a blend of garlic and butter which simply melts in your mouth.,zucchini,4,12,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2132,1116,restaurant,train,The zucchini and mashed potatoes are a blend of garlic and butter which simply melts in your mouth.,mashed potatoes,17,32,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2133,1116,restaurant,train,The zucchini and mashed potatoes are a blend of garlic and butter which simply melts in your mouth.,garlic,48,54,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2134,1116,restaurant,train,The zucchini and mashed potatoes are a blend of garlic and butter which simply melts in your mouth.,butter,59,65,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2135,3001,restaurant,train,The staff is courteous and friendly.,staff,4,9,positive,0.0,courteous friendly,Restaurants_Train_v2_Implicit_Labeled.xml
2136,2067,restaurant,train,Decor is nice though service can be spotty.,Decor,0,5,positive,0.0,nice,Restaurants_Train_v2_Implicit_Labeled.xml
2137,2067,restaurant,train,Decor is nice though service can be spotty.,service,21,28,negative,0.0,spotty,Restaurants_Train_v2_Implicit_Labeled.xml
2138,2491,restaurant,train,"Aside from the rushed service, we were very impressed with the food and the drinks.",service,22,29,negative,0.0,rushed,Restaurants_Train_v2_Implicit_Labeled.xml
2139,2491,restaurant,train,"Aside from the rushed service, we were very impressed with the food and the drinks.",food,63,67,positive,0.0,impressed,Restaurants_Train_v2_Implicit_Labeled.xml
2140,2491,restaurant,train,"Aside from the rushed service, we were very impressed with the food and the drinks.",drinks,76,82,positive,0.0,impressed,Restaurants_Train_v2_Implicit_Labeled.xml
2141,1045,restaurant,train,Make sure you have the Spicy Scallop roll.. .,Spicy Scallop roll,23,41,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2142,2895,restaurant,train,I would highly recommend this place to anyone who is looking for a fine Indian dining experience that is definitely a value for your dollar.,Indian dining experience,72,96,positive,0.0,fine,Restaurants_Train_v2_Implicit_Labeled.xml
2143,59,restaurant,train,And even with it's Pub atmosphere they were great to my kids too!,Pub atmosphere,19,33,conflict,,,Restaurants_Train_v2_Implicit_Labeled.xml
2144,1650,restaurant,train,This big draw is the all you can sushi here for $19.95!,sushi,33,38,positive,0.0,draw,Restaurants_Train_v2_Implicit_Labeled.xml
2145,1835,restaurant,train,"Some of the workers ignore me and talk to the female customers, other times, they've skipped my order.",workers,12,19,negative,0.0,ignore,Restaurants_Train_v2_Implicit_Labeled.xml
2146,1835,restaurant,train,"Some of the workers ignore me and talk to the female customers, other times, they've skipped my order.",order,96,101,negative,0.0,skipped,Restaurants_Train_v2_Implicit_Labeled.xml
2147,208,restaurant,train,The specials are usually quite good too.,specials,4,12,positive,0.0,good,Restaurants_Train_v2_Implicit_Labeled.xml
2148,1023,restaurant,train,They've the best desserts and mixed drinks as well as snack foods.,desserts,17,25,positive,0.0,best,Restaurants_Train_v2_Implicit_Labeled.xml
2149,1023,restaurant,train,They've the best desserts and mixed drinks as well as snack foods.,mixed drinks,30,42,positive,0.0,best,Restaurants_Train_v2_Implicit_Labeled.xml
2150,1023,restaurant,train,They've the best desserts and mixed drinks as well as snack foods.,snack foods,54,65,positive,0.0,best,Restaurants_Train_v2_Implicit_Labeled.xml
2151,85,restaurant,train,Try the chocolate mud cake (warmed) with 2 scoops of dulce de leche gelato.,chocolate mud cake (warmed),8,35,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2152,85,restaurant,train,Try the chocolate mud cake (warmed) with 2 scoops of dulce de leche gelato.,dulce de leche gelato,53,74,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2153,609,restaurant,train,Really cool stauff inside.,stauff,12,18,positive,0.0,cool,Restaurants_Train_v2_Implicit_Labeled.xml
2154,3417,restaurant,train,"While the new restaurant still features much of the same classical furniture that made Tiffin so attractive, the menu has been overhauled.",classical furniture,57,76,positive,0.0,classical,Restaurants_Train_v2_Implicit_Labeled.xml
2155,3417,restaurant,train,"While the new restaurant still features much of the same classical furniture that made Tiffin so attractive, the menu has been overhauled.",menu,113,117,negative,0.0,overhauled,Restaurants_Train_v2_Implicit_Labeled.xml
2156,602,restaurant,train,The best burger I have had in the Village.,burger,9,15,positive,0.0,best,Restaurants_Train_v2_Implicit_Labeled.xml
2157,909,restaurant,train,We visited Orsay during NY Restaurant Week and tried their $35 menu.,menu,63,67,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2158,488,restaurant,train,I would have gotten some cole slaw and a knish if my stomach had more space.,cole slaw,25,34,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2159,488,restaurant,train,I would have gotten some cole slaw and a knish if my stomach had more space.,knish,41,46,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2160,769,restaurant,train,Three of us arrived for dinner about 5:30 on a week night without reservations.,dinner,24,30,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2161,769,restaurant,train,Three of us arrived for dinner about 5:30 on a week night without reservations.,reservations,66,78,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2162,3026,restaurant,train,"The blond wood decor is very soothing, the premium sake is excellent and the service is great.",blond wood decor,4,20,positive,0.0,soothing,Restaurants_Train_v2_Implicit_Labeled.xml
2163,3026,restaurant,train,"The blond wood decor is very soothing, the premium sake is excellent and the service is great.",sake,51,55,positive,0.0,excellent,Restaurants_Train_v2_Implicit_Labeled.xml
2164,3026,restaurant,train,"The blond wood decor is very soothing, the premium sake is excellent and the service is great.",service,77,84,positive,0.0,great,Restaurants_Train_v2_Implicit_Labeled.xml
2165,661,restaurant,train,There is usually a wait but it is well worth it.,wait,19,23,conflict,,,Restaurants_Train_v2_Implicit_Labeled.xml
2166,2532,restaurant,train,Your money could easily be better spent elsewhere (Anywhere).,money,5,10,neutral,0.0,better,Restaurants_Train_v2_Implicit_Labeled.xml
2167,1062,restaurant,train,"Only drawback - they won't toast your bagel, and they don't make eggs for the bagel.",bagel,38,43,negative,0.0,drawback,Restaurants_Train_v2_Implicit_Labeled.xml
2168,1062,restaurant,train,"Only drawback - they won't toast your bagel, and they don't make eggs for the bagel.",eggs,65,69,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2169,1062,restaurant,train,"Only drawback - they won't toast your bagel, and they don't make eggs for the bagel.",bagel,78,83,negative,0.0,drawback,Restaurants_Train_v2_Implicit_Labeled.xml
2170,552,restaurant,train,As always we had a great glass of wine while we waited.,glass of wine,25,38,positive,0.0,great,Restaurants_Train_v2_Implicit_Labeled.xml
2171,1722,restaurant,train,"The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).",wait staff,4,14,positive,0.0,pleasant fun gorgeous,Restaurants_Train_v2_Implicit_Labeled.xml
2172,1218,restaurant,train,"Of course this atmosphere is lacking, but what do you expect from a 24 hour bagel place anyways?",atmosphere,15,25,negative,0.0,lacking,Restaurants_Train_v2_Implicit_Labeled.xml
2173,1218,restaurant,train,"Of course this atmosphere is lacking, but what do you expect from a 24 hour bagel place anyways?",bagel,76,81,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2174,509,restaurant,train,Service was very good and warm.,Service,0,7,positive,0.0,good warm,Restaurants_Train_v2_Implicit_Labeled.xml
2175,2318,restaurant,train,For dinner I had the chicken tikka-masala and some garlic naan.,chicken tikka-masala,21,41,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2176,2318,restaurant,train,For dinner I had the chicken tikka-masala and some garlic naan.,garlic naan,51,62,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2177,2318,restaurant,train,For dinner I had the chicken tikka-masala and some garlic naan.,dinner,4,10,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2178,2676,restaurant,train,Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,dinner,149,155,positive,0.0,romantic,Restaurants_Train_v2_Implicit_Labeled.xml
2179,2676,restaurant,train,Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,setting,126,133,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2180,3317,restaurant,train,Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,Food,0,4,positive,0.0,good,Restaurants_Train_v2_Implicit_Labeled.xml
2181,3317,restaurant,train,Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,view,22,26,positive,0.0,terrific,Restaurants_Train_v2_Implicit_Labeled.xml
2182,3527,restaurant,train,The food is nothing like its menu description.,food,4,8,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2183,3527,restaurant,train,The food is nothing like its menu description.,menu description,29,45,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2184,1387,restaurant,train,Try the Pad Se-Ew or Chicken with Cashew Nuts for a memorable and repeatable experience.,Pad Se-Ew,8,17,positive,0.0,Try memorable repeatable,Restaurants_Train_v2_Implicit_Labeled.xml
2185,1387,restaurant,train,Try the Pad Se-Ew or Chicken with Cashew Nuts for a memorable and repeatable experience.,Chicken with Cashew Nuts,21,45,positive,0.0,Try memorable repeatable,Restaurants_Train_v2_Implicit_Labeled.xml
2186,3629,restaurant,train,It's just O.K. pizza.,pizza,15,20,neutral,0.0,O.K .,Restaurants_Train_v2_Implicit_Labeled.xml
2187,594,restaurant,train,"The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.",food,4,8,neutral,0.0,decent,Restaurants_Train_v2_Implicit_Labeled.xml
2188,594,restaurant,train,"The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.",ambience,36,44,conflict,,,Restaurants_Train_v2_Implicit_Labeled.xml
2189,2620,restaurant,train,"The service was a bit slow, but they were very friendly.",service,4,11,negative,0.0,slow friendly,Restaurants_Train_v2_Implicit_Labeled.xml
2190,2871,restaurant,train,"Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.",specials,95,103,positive,0.0,good,Restaurants_Train_v2_Implicit_Labeled.xml
2191,2871,restaurant,train,"Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.",atmosphere,123,133,positive,0.0,warm lively,Restaurants_Train_v2_Implicit_Labeled.xml
2192,2871,restaurant,train,"Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.",French bistro fare,70,88,positive,0.0,well prepared,Restaurants_Train_v2_Implicit_Labeled.xml
2193,46,restaurant,train,The food is above average for midtown and sligtly better than some of the other Heartland Breweries in the city.,food,4,8,positive,0.0,above average better,Restaurants_Train_v2_Implicit_Labeled.xml
2194,656,restaurant,train,Thius is a must for anyone who loves Shabu-Shabu.,Shabu-Shabu,37,48,positive,0.0,loves,Restaurants_Train_v2_Implicit_Labeled.xml
2195,1301,restaurant,train,The food was absolutely horrible!,food,4,8,negative,0.0,horrible,Restaurants_Train_v2_Implicit_Labeled.xml
2196,1559,restaurant,train,Food doesn't appear to be cooked on premisis but there's a high turnover so its pretty fresh.,Food,0,4,conflict,,,Restaurants_Train_v2_Implicit_Labeled.xml
2197,3539,restaurant,train,"Similar to other Indian restaurants, they use the dinner special to attract customers at the door.",dinner special,50,64,neutral,0.0,attract,Restaurants_Train_v2_Implicit_Labeled.xml
2198,3134,restaurant,train,"The people with carts of food don't understand you because they don't speak English, their job is to give you the delicious food you point at.",food,124,128,positive,0.0,delicious,Restaurants_Train_v2_Implicit_Labeled.xml
2199,3134,restaurant,train,"The people with carts of food don't understand you because they don't speak English, their job is to give you the delicious food you point at.",people with carts of food,4,29,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2200,2643,restaurant,train,"The crackling calamari salad, which is usually a cheap disaster at many restaurants, is crispy and lightly dressed.",crackling calamari salad,4,28,positive,0.0,crispy lightly dressed,Restaurants_Train_v2_Implicit_Labeled.xml
2201,1655,restaurant,train,"Not the greatest sushi place, but excellent for a $19.95 all you can eat.",sushi place,17,28,negative,0.0,Not the greatest excellent,Restaurants_Train_v2_Implicit_Labeled.xml
2202,1935,restaurant,train,"Shockingly easy to throw a group dinner here: simple contract, deposit only to hold the date the entire 2nd fl mezz for our grp of 20.",group dinner,27,39,neutral,0.0,easy,Restaurants_Train_v2_Implicit_Labeled.xml
2203,1254,restaurant,train,The Thai ice tea was amazingly smooth and yummy!,Thai ice tea,4,16,positive,0.0,smooth yummy,Restaurants_Train_v2_Implicit_Labeled.xml
2204,3021,restaurant,train,We've never had any problems with the staff but maybe we've been lucky?,staff,38,43,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2205,1665,restaurant,train,Drinks way over priced.,Drinks,0,6,negative,0.0,over priced,Restaurants_Train_v2_Implicit_Labeled.xml
2206,1665,restaurant,train,Drinks way over priced.,priced,16,22,negative,0.0,over,Restaurants_Train_v2_Implicit_Labeled.xml
2207,2432,restaurant,train,The main downside to the place is the nazi-like guy running it who constantly complains about the noise level.,noise level,98,109,negative,0.0,downside,Restaurants_Train_v2_Implicit_Labeled.xml
2208,2432,restaurant,train,The main downside to the place is the nazi-like guy running it who constantly complains about the noise level.,guy,48,51,negative,0.0,downside,Restaurants_Train_v2_Implicit_Labeled.xml
2209,2230,restaurant,train,What I didn't like was how the food came right after it was ordered.,food,31,35,negative,0.0,did n't like,Restaurants_Train_v2_Implicit_Labeled.xml
2210,574,restaurant,train,Moderate prices.,prices,9,15,neutral,0.0,Moderate,Restaurants_Train_v2_Implicit_Labeled.xml
2211,3229,restaurant,train,I think I've had some the best meals of my life at minnow.,meals,31,36,positive,0.0,best,Restaurants_Train_v2_Implicit_Labeled.xml
2212,1852,restaurant,train,My biggest complaint was the un-tasty food although presented well.,food,38,42,conflict,,,Restaurants_Train_v2_Implicit_Labeled.xml
2213,2070,restaurant,train,"Most importantly, food is excellent.",food,18,22,positive,0.0,excellent,Restaurants_Train_v2_Implicit_Labeled.xml
2214,2671,restaurant,train,"Great roofdeck, nice group of 30 somethings, but no music, kind of quiet.",roofdeck,6,14,positive,0.0,Great,Restaurants_Train_v2_Implicit_Labeled.xml
2215,2671,restaurant,train,"Great roofdeck, nice group of 30 somethings, but no music, kind of quiet.",music,52,57,negative,0.0,no quiet,Restaurants_Train_v2_Implicit_Labeled.xml
2216,335,restaurant,train,"The best part of the experience was knowing that the manager (a bubbly, friendly young woman with a great smile) truly cared about how we were doing.",manager,53,60,positive,0.0,bubbly friendly young,Restaurants_Train_v2_Implicit_Labeled.xml
2217,1845,restaurant,train,"However, service was as plain as sesame crusted Salmon I had.",service,9,16,neutral,0.0,plain,Restaurants_Train_v2_Implicit_Labeled.xml
2218,1845,restaurant,train,"However, service was as plain as sesame crusted Salmon I had.",sesame crusted Salmon,33,54,neutral,0.0,plain,Restaurants_Train_v2_Implicit_Labeled.xml
2219,149,restaurant,train,It's great to go for a quick lunch either alone or with a friend.,lunch,29,34,positive,0.0,quick,Restaurants_Train_v2_Implicit_Labeled.xml
2220,3571,restaurant,train,The food was mediocre at best but it was the horrible service that made me vow never to go back.,food,4,8,neutral,0.0,mediocre,Restaurants_Train_v2_Implicit_Labeled.xml
2221,3571,restaurant,train,The food was mediocre at best but it was the horrible service that made me vow never to go back.,service,54,61,negative,0.0,horrible,Restaurants_Train_v2_Implicit_Labeled.xml
2222,877,restaurant,train,So some of the reviews here are accurate about the crowd and noise.,crowd,51,56,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2223,877,restaurant,train,So some of the reviews here are accurate about the crowd and noise.,noise,61,66,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2224,2415,restaurant,train,"You get what you pay for and with that logic in mind, Spice is a great place to grab some cheap eats and drinks in a beautiful setting.",eats,96,100,positive,0.0,cheap,Restaurants_Train_v2_Implicit_Labeled.xml
2225,2415,restaurant,train,"You get what you pay for and with that logic in mind, Spice is a great place to grab some cheap eats and drinks in a beautiful setting.",drinks,105,111,positive,0.0,cheap,Restaurants_Train_v2_Implicit_Labeled.xml
2226,2415,restaurant,train,"You get what you pay for and with that logic in mind, Spice is a great place to grab some cheap eats and drinks in a beautiful setting.",setting,127,134,positive,0.0,beautiful,Restaurants_Train_v2_Implicit_Labeled.xml
2227,8,restaurant,train,"The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.",service,4,11,negative,0.0,terrible,Restaurants_Train_v2_Implicit_Labeled.xml
2228,8,restaurant,train,"The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.",served,140,146,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
2229,1713,restaurant,train,"Other than being a little crowded and a bit overpriced, the atmosphere is filled with energy (and the beautiful people of course) and the food was surprising good!",atmosphere,60,70,positive,0.0,energy,Restaurants_Train_v2_Implicit_Labeled.xml
2230,1713,restaurant,train,"Other than being a little crowded and a bit overpriced, the atmosphere is filled with energy (and the beautiful people of course) and the food was surprising good!",people,112,118,positive,0.0,beautiful,Restaurants_Train_v2_Implicit_Labeled.xml
2231,1713,restaurant,train,"Other than being a little crowded and a bit overpriced, the atmosphere is filled with energy (and the beautiful people of course) and the food was surprising good!",food,138,142,positive,0.0,surprising good,Restaurants_Train_v2_Implicit_Labeled.xml
